locus_tag	ftype	length_bp	gene	EC_number	COG	product
MEBKDNAM_01784	CDS	1185	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
MEBKDNAM_01785	CDS	774	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
MEBKDNAM_01786	CDS	702	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
MEBKDNAM_01787	CDS	1206	cbiET		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
MEBKDNAM_01788	CDS	1119	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
MEBKDNAM_01789	CDS	648	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
MEBKDNAM_01790	CDS	777	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
MEBKDNAM_01791	CDS	828	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
MEBKDNAM_01792	CDS	1788		2.1.1.272	COG1010	Cobalt-factor III methyltransferase
MEBKDNAM_01793	CDS	798	ecfA3	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA3
MEBKDNAM_01794	CDS	726	cbiQ		COG0619	Cobalt transport protein CbiQ
MEBKDNAM_01795	CDS	294	cbiN		COG1930	Cobalt transport protein CbiN
MEBKDNAM_01796	CDS	744	cbiM		COG0310	Cobalt transport protein CbiM
MEBKDNAM_01797	CDS	597				hypothetical protein
MEBKDNAM_01798	CDS	486	rraA	4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
MEBKDNAM_01799	tRNA	73				tRNA-Gln(ttg)
MEBKDNAM_01800	CDS	873	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
MEBKDNAM_01801	CDS	2157	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
MEBKDNAM_01802	CDS	894	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
MEBKDNAM_01803	CDS	1851	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
MEBKDNAM_01804	CDS	1473	pncB	6.3.4.21		Nicotinate phosphoribosyltransferase
MEBKDNAM_01805	CDS	552				hypothetical protein
MEBKDNAM_01806	CDS	750	yidC2		COG0706	Membrane protein insertase YidC 2
MEBKDNAM_01807	CDS	264				hypothetical protein
MEBKDNAM_01808	CDS	4161	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MEBKDNAM_01809	CDS	750		3.1.1.23		Thermostable monoacylglycerol lipase
MEBKDNAM_01810	CDS	504				hypothetical protein
MEBKDNAM_01811	CDS	3687	narG_2	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
MEBKDNAM_01812	CDS	1470	narH_2	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
MEBKDNAM_01813	CDS	576	narW		COG2180	putative nitrate reductase molybdenum cofactor assembly chaperone NarW
MEBKDNAM_01814	CDS	705	narX_2		COG2180	Nitrate reductase-like protein NarX
MEBKDNAM_01815	CDS	531	ytfE			Iron-sulfur cluster repair protein YtfE
MEBKDNAM_01816	CDS	2295				hypothetical protein
MEBKDNAM_01817	CDS	1011	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
MEBKDNAM_01818	CDS	795				hypothetical protein
MEBKDNAM_01819	CDS	252				hypothetical protein
MEBKDNAM_01820	CDS	2367	prtV	3.4.24.-		Pre-pro-metalloprotease PrtV
MEBKDNAM_01821	CDS	1329	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
MEBKDNAM_01822	CDS	750	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
MEBKDNAM_01823	CDS	402				hypothetical protein
MEBKDNAM_01824	CDS	978				hypothetical protein
MEBKDNAM_01825	CDS	1872	fruA		COG1299	PTS system fructose-specific EIIABC component
MEBKDNAM_01826	CDS	912	lacC	2.7.1.144		Tagatose-6-phosphate kinase
MEBKDNAM_01827	CDS	753	glcR		COG1349	HTH-type transcriptional repressor GlcR
MEBKDNAM_01828	CDS	912				hypothetical protein
MEBKDNAM_01829	CDS	663	bcrA_3			Bacitracin transport ATP-binding protein BcrA
MEBKDNAM_01830	CDS	798				hypothetical protein
MEBKDNAM_01831	CDS	1302	nosD			putative ABC transporter binding protein NosD
MEBKDNAM_01832	CDS	567				hypothetical protein
MEBKDNAM_01833	CDS	1869	nosZ	1.7.2.4		Nitrous-oxide reductase
MEBKDNAM_01834	CDS	456				hypothetical protein
MEBKDNAM_01835	CDS	1827				hypothetical protein
MEBKDNAM_01836	CDS	93				hypothetical protein
MEBKDNAM_01837	CDS	597				hypothetical protein
MEBKDNAM_01838	CDS	165				hypothetical protein
MEBKDNAM_01839	CDS	1995	feoB_3		COG0370	Fe(2+) transporter FeoB
MEBKDNAM_01840	CDS	222				hypothetical protein
MEBKDNAM_01841	CDS	960	panS_1		COG0385	Pantothenate precursors transporter PanS
MEBKDNAM_01842	CDS	927				hypothetical protein
MEBKDNAM_01843	CDS	855				hypothetical protein
MEBKDNAM_01844	CDS	576				hypothetical protein
MEBKDNAM_01845	CDS	1131	ugtP_2	2.4.1.315		Processive diacylglycerol beta-glucosyltransferase
MEBKDNAM_01846	CDS	717	gmuR		COG2188	HTH-type transcriptional regulator GmuR
MEBKDNAM_01847	CDS	1413	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
MEBKDNAM_01848	CDS	1320	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
MEBKDNAM_01849	CDS	333	gmuA		COG1447	PTS system oligo-beta-mannoside-specific EIIA component
MEBKDNAM_01850	CDS	312	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
MEBKDNAM_01851	CDS	303	tnrA		COG0789	HTH-type transcriptional regulator TnrA
MEBKDNAM_01852	CDS	216				hypothetical protein
MEBKDNAM_01853	CDS	135				hypothetical protein
MEBKDNAM_01854	CDS	129				hypothetical protein
MEBKDNAM_01855	CDS	402				hypothetical protein
MEBKDNAM_01856	CDS	1188	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
MEBKDNAM_01857	CDS	1035	pnoA	1.13.12.-		Nitronate monooxygenase
MEBKDNAM_01858	CDS	1500	xylB_1	2.7.1.17	COG1070	Xylulose kinase
MEBKDNAM_01859	CDS	1338	xylA_1	5.3.1.5		Xylose isomerase
MEBKDNAM_01860	CDS	1608	xynB_1	3.2.1.37	COG3507	Beta-xylosidase
MEBKDNAM_01861	CDS	663	axe2	3.1.1.72		Acetylxylan esterase
MEBKDNAM_01862	CDS	795				hypothetical protein
MEBKDNAM_01863	CDS	1224		3.2.1.8		Endo-1,4-beta-xylanase
MEBKDNAM_01864	CDS	642	yesV		COG5578	putative protein YesV
MEBKDNAM_01865	CDS	846	uxuB	1.-.-.-	COG1028	putative oxidoreductase UxuB
MEBKDNAM_01866	CDS	1116	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
MEBKDNAM_01867	CDS	1404	uxaC	5.3.1.12	COG1904	Uronate isomerase
MEBKDNAM_01868	CDS	699	rspR		COG1802	HTH-type transcriptional repressor RspR
MEBKDNAM_01869	CDS	651	kdgA_1		COG0800	KHG/KDPG aldolase
MEBKDNAM_01870	CDS	954	kdgK_2	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
MEBKDNAM_01871	CDS	1521	xynB_2	3.2.1.37		Beta-xylosidase
MEBKDNAM_01872	CDS	2055	aguA	3.2.1.131		Xylan alpha-(1->2)-glucuronosidase
MEBKDNAM_01873	CDS	891	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
MEBKDNAM_01874	CDS	951	yteP		COG4209	putative multiple-sugar transport system permease YteP
MEBKDNAM_01875	CDS	1644	lipO		COG1653	Lipoprotein LipO
MEBKDNAM_01876	CDS	1002	xynA	3.2.1.8		Endo-1,4-beta-xylanase
MEBKDNAM_01877	CDS	2124	xylA_2	3.2.1.37		Beta-xylosidase
MEBKDNAM_01878	CDS	627		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
MEBKDNAM_01879	CDS	1050	mro	5.1.3.3	COG2017	Aldose 1-epimerase
MEBKDNAM_01880	CDS	867	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
MEBKDNAM_01881	CDS	870	ngcF_1		COG1175	Diacetylchitobiose uptake system permease protein NgcF
MEBKDNAM_01882	CDS	1323				hypothetical protein
MEBKDNAM_01883	CDS	792			COG4753	putative response regulatory protein
MEBKDNAM_01884	CDS	1731				hypothetical protein
MEBKDNAM_01885	CDS	192				hypothetical protein
MEBKDNAM_01886	CDS	234				hypothetical protein
MEBKDNAM_01887	CDS	1215	egsA	1.1.1.261	COG0371	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
MEBKDNAM_01888	CDS	804	araL	3.1.3.23	COG0647	Sugar-phosphatase AraL
MEBKDNAM_01889	CDS	996	spnN	1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
MEBKDNAM_01890	CDS	1509	abfA	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
MEBKDNAM_01891	CDS	846	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
MEBKDNAM_01892	CDS	933	araP		COG1175	L-arabinose transport system permease protein AraP
MEBKDNAM_01893	CDS	1308	araN_2		COG1653	putative arabinose-binding protein
MEBKDNAM_01894	CDS	1491	araA	5.3.1.4		L-arabinose isomerase
MEBKDNAM_01895	CDS	1695	araB	2.7.1.16	COG1069	Ribulokinase
MEBKDNAM_01896	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
MEBKDNAM_01897	CDS	1095	araR_1		COG1609	Arabinose metabolism transcriptional repressor
MEBKDNAM_01898	CDS	1224	xylH		COG4214	Xylose transport system permease protein XylH
MEBKDNAM_01899	CDS	1542	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
MEBKDNAM_01900	CDS	1077	chvE		COG4213	Multiple sugar-binding periplasmic receptor ChvE
MEBKDNAM_01901	CDS	1203	rssB			Regulator of RpoS
MEBKDNAM_01902	CDS	1788				hypothetical protein
MEBKDNAM_01903	CDS	1002				hypothetical protein
MEBKDNAM_01904	CDS	183				hypothetical protein
MEBKDNAM_01905	CDS	888	fbaA_1	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
MEBKDNAM_01906	CDS	1461	iolA_1	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
MEBKDNAM_01907	CDS	1014	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
MEBKDNAM_01908	CDS	825	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
MEBKDNAM_01909	CDS	897	iolE	4.2.1.44	COG1082	Inosose dehydratase
MEBKDNAM_01910	CDS	1920	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
MEBKDNAM_01911	CDS	1023	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
MEBKDNAM_01912	CDS	1050	degA_1		COG1609	HTH-type transcriptional regulator DegA
MEBKDNAM_01913	CDS	957	rbsB_1		COG1879	Ribose import binding protein RbsB
MEBKDNAM_01914	CDS	990	rbsC_2		COG1172	Ribose import permease protein RbsC
MEBKDNAM_01915	CDS	1530	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
MEBKDNAM_01916	CDS	990		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
MEBKDNAM_01917	CDS	1035	iolG_3	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
MEBKDNAM_01918	CDS	1242	gltP_1		COG1301	Proton/glutamate-aspartate symporter
MEBKDNAM_01919	CDS	3135				hypothetical protein
MEBKDNAM_01920	CDS	825	sugB_1		COG0395	Trehalose transport system permease protein SugB
MEBKDNAM_01921	CDS	936	lacF_3			Lactose transport system permease protein LacF
MEBKDNAM_01922	CDS	1359				hypothetical protein
MEBKDNAM_01923	CDS	1134	araR_2		COG1609	Arabinose metabolism transcriptional repressor
MEBKDNAM_01924	CDS	765	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
MEBKDNAM_01925	CDS	1425	gapN_1	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
MEBKDNAM_01926	CDS	1488	putP_1		COG0591	High-affinity proline transporter PutP
MEBKDNAM_01927	CDS	1338	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
MEBKDNAM_01928	CDS	1395	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
MEBKDNAM_01929	CDS	975	gbh	3.5.3.7		Guanidinobutyrase
MEBKDNAM_01930	CDS	651	kynB_1	3.5.1.9	COG1878	Kynurenine formamidase
MEBKDNAM_01931	CDS	558	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
MEBKDNAM_01932	CDS	1365	dsdA	4.3.1.18	COG3048	D-serine dehydratase
MEBKDNAM_01933	CDS	486				hypothetical protein
MEBKDNAM_01934	CDS	1344	gntU		COG2610	Low-affinity gluconate transporter
MEBKDNAM_01935	CDS	1548	xylB_2	2.7.1.17	COG1070	Xylulose kinase
MEBKDNAM_01936	CDS	1005	kdgR_2		COG1609	HTH-type transcriptional regulator KdgR
MEBKDNAM_01937	CDS	927				hypothetical protein
MEBKDNAM_01938	CDS	687	citT_2		COG4565	Transcriptional regulatory protein CitT
MEBKDNAM_01939	CDS	1599	citS	2.7.13.3	COG3290	Sensor protein CitS
MEBKDNAM_01940	CDS	1527				hypothetical protein
MEBKDNAM_01941	CDS	456				hypothetical protein
MEBKDNAM_01942	CDS	1029				hypothetical protein
MEBKDNAM_01943	CDS	1158	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
MEBKDNAM_01944	CDS	444	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
MEBKDNAM_01945	CDS	2091	mtlR			Transcriptional regulator MtlR
MEBKDNAM_01946	CDS	1452	mtlA			PTS system mannitol-specific EIICB component
MEBKDNAM_01947	CDS	1461	iolA_2	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
MEBKDNAM_01948	CDS	1332				hypothetical protein
MEBKDNAM_01949	CDS	1188	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
MEBKDNAM_01950	CDS	1716	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
MEBKDNAM_01951	CDS	1005	hpr_2	1.1.1.81	COG1052	Hydroxypyruvate reductase
MEBKDNAM_01952	CDS	933	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
MEBKDNAM_01953	CDS	657	kdgA_2		COG0800	KHG/KDPG aldolase
MEBKDNAM_01954	CDS	960	kdgK_3	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
MEBKDNAM_01955	CDS	1167	suyB	4.4.1.24	COG2721	(2R)-sulfolactate sulfo-lyase subunit beta
MEBKDNAM_01956	CDS	321	garD	4.2.1.42		Galactarate dehydratase (L-threo-forming)
MEBKDNAM_01957	CDS	954				hypothetical protein
MEBKDNAM_01958	CDS	945	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
MEBKDNAM_01959	CDS	1047	larC_1	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
MEBKDNAM_01960	CDS	147	larC_2	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
MEBKDNAM_01961	CDS	810	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
MEBKDNAM_01962	CDS	825	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
MEBKDNAM_01963	CDS	1467	aldHT_3	1.2.1.5		Aldehyde dehydrogenase, thermostable
MEBKDNAM_01964	CDS	897				hypothetical protein
MEBKDNAM_01965	CDS	777	xynR_2		COG1414	HTH-type transcriptional regulator XynR
MEBKDNAM_01966	CDS	2202	ilvD_1	4.2.1.9		Dihydroxy-acid dehydratase
MEBKDNAM_01967	CDS	1254				hypothetical protein
MEBKDNAM_01968	CDS	1047			COG1638	Solute-binding protein
MEBKDNAM_01969	CDS	1008	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
MEBKDNAM_01970	CDS	336				hypothetical protein
MEBKDNAM_01971	CDS	588				hypothetical protein
MEBKDNAM_01972	CDS	915			COG1638	putative protein
MEBKDNAM_01973	CDS	948	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
MEBKDNAM_01974	CDS	1065				hypothetical protein
MEBKDNAM_01975	CDS	1365				PTS system EIIBC component
MEBKDNAM_01976	CDS	888	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
MEBKDNAM_01977	CDS	858	hexR		COG1737	HTH-type transcriptional regulator HexR
MEBKDNAM_01978	CDS	528				hypothetical protein
MEBKDNAM_01979	CDS	777	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
MEBKDNAM_01980	CDS	306	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
MEBKDNAM_01981	CDS	1854	sqhC	4.2.1.137	COG1657	Sporulenol synthase
MEBKDNAM_01982	CDS	1152				hypothetical protein
MEBKDNAM_01983	CDS	393				hypothetical protein
MEBKDNAM_01984	CDS	819	rhgT	3.1.1.-	COG2755	Rhamnogalacturonan acetylesterase RhgT
MEBKDNAM_01985	CDS	975	panS_2		COG0385	Pantothenate precursors transporter PanS
MEBKDNAM_01986	CDS	1779	yerA_2	3.5.4.2	COG1001	Putative adenine deaminase YerA
MEBKDNAM_01987	CDS	450		3.1.-.-	COG0824	Putative esterase
MEBKDNAM_01988	CDS	1590	bclA	6.2.1.25		Benzoate--CoA ligase
MEBKDNAM_01989	CDS	798	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MEBKDNAM_01990	CDS	645				hypothetical protein
MEBKDNAM_01991	CDS	216				hypothetical protein
MEBKDNAM_01992	CDS	321				hypothetical protein
MEBKDNAM_01993	CDS	936	paaA_1	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
MEBKDNAM_01994	CDS	975				hypothetical protein
MEBKDNAM_01995	CDS	876	paaX_1		COG3327	Transcriptional repressor PaaX
MEBKDNAM_01996	CDS	801	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
MEBKDNAM_01997	CDS	1482	gbsA_1	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
MEBKDNAM_01998	CDS	183				hypothetical protein
MEBKDNAM_01999	CDS	1488				hypothetical protein
MEBKDNAM_02000	CDS	312				hypothetical protein
MEBKDNAM_02001	CDS	1131				hypothetical protein
MEBKDNAM_02002	CDS	138				hypothetical protein
MEBKDNAM_02003	CDS	297				hypothetical protein
MEBKDNAM_02004	CDS	318				hypothetical protein
MEBKDNAM_02005	CDS	1491	dtpT		COG3104	Di-/tripeptide transporter
MEBKDNAM_02006	CDS	999	pdhB_2	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
MEBKDNAM_02007	CDS	1071	pdhA_2	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
MEBKDNAM_02008	CDS	828	metN2_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
MEBKDNAM_02009	CDS	993				hypothetical protein
MEBKDNAM_02010	CDS	1017				hypothetical protein
MEBKDNAM_02011	CDS	1143	pdh	1.4.1.20		Phenylalanine dehydrogenase
MEBKDNAM_02012	CDS	951		1.6.5.11	COG2070	NADH:quinone reductase
MEBKDNAM_02013	CDS	552	yrdA_1		COG0663	Protein YrdA
MEBKDNAM_02014	CDS	225				hypothetical protein
MEBKDNAM_02015	CDS	867	paaX_2		COG3327	Transcriptional repressor PaaX
MEBKDNAM_02016	CDS	1212	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
MEBKDNAM_02017	CDS	864	mmgB_1	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
MEBKDNAM_02018	CDS	1521	gbsA_2	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
MEBKDNAM_02019	CDS	774	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
MEBKDNAM_02020	CDS	777	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
MEBKDNAM_02021	CDS	321				hypothetical protein
MEBKDNAM_02022	CDS	483	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
MEBKDNAM_02023	CDS	813	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
MEBKDNAM_02024	CDS	351				hypothetical protein
MEBKDNAM_02025	CDS	969	paaA_2	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
MEBKDNAM_02026	CDS	1332		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
MEBKDNAM_02027	CDS	1680	ilvD_2	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MEBKDNAM_02028	CDS	1125	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
MEBKDNAM_02029	CDS	1245	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
MEBKDNAM_02030	CDS	402				hypothetical protein
MEBKDNAM_02031	CDS	294		2.4.-.-		putative glycosyltransferase
MEBKDNAM_02032	CDS	450				hypothetical protein
MEBKDNAM_02033	CDS	567	aroK	2.7.1.71	COG0703	Shikimate kinase
MEBKDNAM_02034	CDS	1029	purR_2		COG1609	HTH-type transcriptional repressor PurR
MEBKDNAM_02035	CDS	1200	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
MEBKDNAM_02036	CDS	774	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
MEBKDNAM_02037	CDS	765	kdgR_3			Pectin degradation repressor protein KdgR
MEBKDNAM_02038	CDS	1329	dgoT			D-galactonate transporter
MEBKDNAM_02039	CDS	1287	siaM		COG1593	Sialic acid TRAP transporter large permease protein SiaM
MEBKDNAM_02040	CDS	579				hypothetical protein
MEBKDNAM_02041	CDS	906			COG1638	Solute-binding protein
MEBKDNAM_02042	CDS	117				hypothetical protein
MEBKDNAM_02043	CDS	837				hypothetical protein
MEBKDNAM_02044	CDS	1764	ilvI_2	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MEBKDNAM_02045	CDS	999	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
MEBKDNAM_02046	CDS	1428	safD	1.2.1.73	COG1012	Sulfoacetaldehyde dehydrogenase
MEBKDNAM_02047	CDS	843	gltA_2	2.3.3.16	COG0372	Citrate synthase
MEBKDNAM_02048	CDS	735				hypothetical protein
MEBKDNAM_02049	CDS	96				hypothetical protein
MEBKDNAM_02050	CDS	213				hypothetical protein
MEBKDNAM_02051	CDS	1170				IS256 family transposase IS654
MEBKDNAM_02052	CDS	387	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
MEBKDNAM_02053	CDS	168				hypothetical protein
MEBKDNAM_02054	CDS	669	sphR		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein SphR
MEBKDNAM_02055	CDS	1347	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
MEBKDNAM_02056	CDS	912	bcrA_4			Bacitracin transport ATP-binding protein BcrA
MEBKDNAM_02057	CDS	720				hypothetical protein
MEBKDNAM_02058	CDS	744				hypothetical protein
MEBKDNAM_02059	CDS	594	xerC_3			Tyrosine recombinase XerC
MEBKDNAM_02060	CDS	507				hypothetical protein
MEBKDNAM_02061	CDS	441				hypothetical protein
MEBKDNAM_02062	CDS	471				hypothetical protein
MEBKDNAM_02063	CDS	435				hypothetical protein
MEBKDNAM_02064	CDS	408				hypothetical protein
MEBKDNAM_02065	CDS	405				hypothetical protein
MEBKDNAM_02066	CDS	267				hypothetical protein
MEBKDNAM_02067	CDS	558	sipT	3.4.21.89	COG0681	Signal peptidase I T
MEBKDNAM_02068	CDS	849	ywtE	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE
MEBKDNAM_02069	CDS	156				hypothetical protein
MEBKDNAM_02070	CDS	399				hypothetical protein
MEBKDNAM_02071	CDS	1119				hypothetical protein
MEBKDNAM_02072	CDS	783				hypothetical protein
MEBKDNAM_02073	CDS	1137	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
MEBKDNAM_02074	CDS	570	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MEBKDNAM_02075	CDS	297		2.8.1.-	COG0607	Sulfurtransferase
MEBKDNAM_02076	CDS	366	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MEBKDNAM_02077	CDS	483	dsrE2		COG2210	Sulfur carrier protein DsrE2
MEBKDNAM_02078	CDS	231	tusA		COG0425	Sulfur carrier protein TusA
MEBKDNAM_02079	CDS	261				hypothetical protein
MEBKDNAM_02080	CDS	504				hypothetical protein
MEBKDNAM_02081	CDS	261				hypothetical protein
MEBKDNAM_02082	CDS	978	bmr3_2			Multidrug resistance protein 3
MEBKDNAM_02083	CDS	297	bmr3_3			Multidrug resistance protein 3
MEBKDNAM_02084	CDS	723				hypothetical protein
MEBKDNAM_02085	CDS	705				hypothetical protein
MEBKDNAM_02086	CDS	630				hypothetical protein
MEBKDNAM_02087	CDS	357				hypothetical protein
MEBKDNAM_02088	CDS	405				hypothetical protein
MEBKDNAM_02089	CDS	165				hypothetical protein
MEBKDNAM_02090	CDS	162				hypothetical protein
MEBKDNAM_02091	CDS	363				IS200/IS605 family transposase ISBth16
MEBKDNAM_02092	CDS	1002	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
MEBKDNAM_02093	CDS	984	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
MEBKDNAM_02094	CDS	903	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
MEBKDNAM_02095	CDS	951	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
MEBKDNAM_02096	CDS	225				hypothetical protein
MEBKDNAM_02097	CDS	231				hypothetical protein
MEBKDNAM_02098	CDS	1599	appA			Oligopeptide-binding protein AppA
MEBKDNAM_02099	CDS	1461				hypothetical protein
MEBKDNAM_02100	CDS	1113	orr	5.1.1.12	COG3457	Ornithine racemase
MEBKDNAM_02101	CDS	1464				hypothetical protein
MEBKDNAM_02102	CDS	570				hypothetical protein
MEBKDNAM_02103	CDS	255				hypothetical protein
MEBKDNAM_02104	CDS	495				hypothetical protein
MEBKDNAM_02105	CDS	258				hypothetical protein
MEBKDNAM_02106	CDS	846				hypothetical protein
MEBKDNAM_02107	CDS	1947				hypothetical protein
MEBKDNAM_02108	CDS	2448	uvrB_1			UvrABC system protein B
MEBKDNAM_02109	CDS	327				hypothetical protein
MEBKDNAM_02110	CDS	333				hypothetical protein
MEBKDNAM_02111	CDS	468				hypothetical protein
MEBKDNAM_02112	CDS	972				hypothetical protein
MEBKDNAM_02113	CDS	1155	iolG_4	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MEBKDNAM_02114	CDS	750				hypothetical protein
MEBKDNAM_02115	CDS	1080	iolG_5	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MEBKDNAM_02116	CDS	1005	cytR		COG1609	HTH-type transcriptional repressor CytR
