locus_tag	ftype	length_bp	gene	EC_number	COG	product
NCBEONCI_01659	CDS	258	veg		COG4466	Protein Veg
NCBEONCI_01660	CDS	150				hypothetical protein
NCBEONCI_01661	CDS	873	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
NCBEONCI_01662	CDS	822	purR_1		COG0503	Pur operon repressor
NCBEONCI_01663	CDS	375	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NCBEONCI_01664	CDS	291	spoVG		COG2088	Putative septation protein SpoVG
NCBEONCI_01665	CDS	1380	glmU			Bifunctional protein GlmU
NCBEONCI_01666	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
NCBEONCI_01667	CDS	633	ctc		COG1825	General stress protein CTC
NCBEONCI_01668	CDS	561	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
NCBEONCI_01669	CDS	231	fin			Anti-sigma-F factor Fin
NCBEONCI_01670	CDS	3534	mfd	3.6.4.-		Transcription-repair-coupling factor
NCBEONCI_01671	CDS	537	spoVT		COG2002	Stage V sporulation protein T
NCBEONCI_01672	CDS	1557	murJ_2		COG2244	Lipid II flippase MurJ
NCBEONCI_01673	CDS	1461	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
NCBEONCI_01674	CDS	282			COG1188	putative protein
NCBEONCI_01675	CDS	306	yabP			Spore protein YabP
NCBEONCI_01676	CDS	633	yabQ			Spore protein YabQ
NCBEONCI_01677	CDS	372	divIC		COG2919	Cell division protein DivIC
NCBEONCI_01678	CDS	399	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
NCBEONCI_01679	tRNA	75				tRNA-Met(cat)
NCBEONCI_01680	tRNA	75				tRNA-Glu(ttc)
NCBEONCI_01681	CDS	2478	spoIIE	3.1.3.16	COG2208	Stage II sporulation protein E
NCBEONCI_01682	CDS	741				hypothetical protein
NCBEONCI_01683	CDS	978	yabT	2.7.11.1	COG0515	putative serine/threonine-protein kinase YabT
NCBEONCI_01684	CDS	1395	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
NCBEONCI_01685	CDS	546	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
NCBEONCI_01686	CDS	1896	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
NCBEONCI_01687	CDS	777	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
NCBEONCI_01688	CDS	903	hslO		COG1281	33 kDa chaperonin
NCBEONCI_01689	CDS	927	cysK_1	2.5.1.47	COG0031	Cysteine synthase
NCBEONCI_01690	CDS	1422	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
NCBEONCI_01691	CDS	579	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
NCBEONCI_01692	CDS	885	dat_2	2.6.1.21		D-alanine aminotransferase
NCBEONCI_01693	CDS	852	folP	2.5.1.15		Dihydropteroate synthase
NCBEONCI_01694	CDS	381	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
NCBEONCI_01695	CDS	528	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
NCBEONCI_01696	CDS	222				hypothetical protein
NCBEONCI_01697	CDS	1002	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
NCBEONCI_01698	CDS	1485	lysS	6.1.1.6		Lysine--tRNA ligase
NCBEONCI_01699	tRNA	76				tRNA-Val(tac)
NCBEONCI_01700	tRNA	76				tRNA-Lys(ttt)
NCBEONCI_01701	tRNA	87				tRNA-Leu(cag)
NCBEONCI_01702	tRNA	75				tRNA-Gly(gcc)
NCBEONCI_01703	tRNA	87				tRNA-Leu(taa)
NCBEONCI_01704	tRNA	74				tRNA-Pro(tgg)
NCBEONCI_01705	tRNA	77				tRNA-Ala(tgc)
NCBEONCI_01706	CDS	1329	dgoT			D-galactonate transporter
NCBEONCI_01707	CDS	765	kdgR_1			Pectin degradation repressor protein KdgR
NCBEONCI_01708	CDS	774	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
NCBEONCI_01709	CDS	1200	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
NCBEONCI_01710	CDS	1029	purR_2		COG1609	HTH-type transcriptional repressor PurR
NCBEONCI_01711	CDS	567	aroK	2.7.1.71	COG0703	Shikimate kinase
NCBEONCI_01712	CDS	450				hypothetical protein
NCBEONCI_01713	CDS	447				hypothetical protein
NCBEONCI_01714	CDS	1245	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
NCBEONCI_01715	CDS	1125	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
NCBEONCI_01716	CDS	1680	ilvD_1	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
NCBEONCI_01717	CDS	1332		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
NCBEONCI_01718	CDS	969	paaA_1	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
NCBEONCI_01719	CDS	351				hypothetical protein
NCBEONCI_01720	CDS	813	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
NCBEONCI_01721	CDS	483	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
NCBEONCI_01722	CDS	321				hypothetical protein
NCBEONCI_01723	CDS	777	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
NCBEONCI_01724	CDS	774	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
NCBEONCI_01725	CDS	1521	gbsA_1	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
NCBEONCI_01726	CDS	864	mmgB_1	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
NCBEONCI_01727	CDS	1212	paaJ	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
NCBEONCI_01728	CDS	867	paaX_1		COG3327	Transcriptional repressor PaaX
NCBEONCI_01729	CDS	552	yrdA_2		COG0663	Protein YrdA
NCBEONCI_01730	CDS	951		1.6.5.11	COG2070	NADH:quinone reductase
NCBEONCI_01731	CDS	1143	pdh	1.4.1.20		Phenylalanine dehydrogenase
NCBEONCI_01732	CDS	1017				hypothetical protein
NCBEONCI_01733	CDS	993				hypothetical protein
NCBEONCI_01734	CDS	828	metN2_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN 2
NCBEONCI_01735	CDS	1071	pdhA_2	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
NCBEONCI_01736	CDS	999	pdhB_2	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
NCBEONCI_01737	CDS	1491	dtpT		COG3104	Di-/tripeptide transporter
NCBEONCI_01738	CDS	318				hypothetical protein
NCBEONCI_01739	CDS	297				hypothetical protein
NCBEONCI_01740	CDS	138				hypothetical protein
NCBEONCI_01741	CDS	1131				hypothetical protein
NCBEONCI_01742	CDS	312				hypothetical protein
NCBEONCI_01743	CDS	1488				hypothetical protein
NCBEONCI_01744	CDS	183				hypothetical protein
NCBEONCI_01745	CDS	1482	gbsA_2	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
NCBEONCI_01746	CDS	111				hypothetical protein
NCBEONCI_01747	CDS	213				hypothetical protein
NCBEONCI_01748	CDS	453				hypothetical protein
NCBEONCI_01749	CDS	1011	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
NCBEONCI_01750	CDS	2415				hypothetical protein
NCBEONCI_01751	CDS	267				hypothetical protein
NCBEONCI_01752	CDS	534				hypothetical protein
NCBEONCI_01753	CDS	1395				hypothetical protein
NCBEONCI_01754	CDS	1449				hypothetical protein
NCBEONCI_01755	CDS	867				hypothetical protein
NCBEONCI_01756	CDS	1422				hypothetical protein
NCBEONCI_01757	CDS	918	xkdG			Phage-like element PBSX protein XkdG
NCBEONCI_01758	CDS	351				hypothetical protein
NCBEONCI_01759	CDS	405				hypothetical protein
NCBEONCI_01760	CDS	426				hypothetical protein
NCBEONCI_01761	CDS	444				hypothetical protein
NCBEONCI_01762	CDS	420				hypothetical protein
NCBEONCI_01763	CDS	951				hypothetical protein
NCBEONCI_01764	CDS	429				hypothetical protein
NCBEONCI_01765	CDS	2637				hypothetical protein
NCBEONCI_01766	CDS	750				hypothetical protein
NCBEONCI_01767	CDS	1065				hypothetical protein
NCBEONCI_01768	CDS	1497				hypothetical protein
NCBEONCI_01769	CDS	201				hypothetical protein
NCBEONCI_01770	CDS	858				hypothetical protein
NCBEONCI_01771	CDS	2964				hypothetical protein
NCBEONCI_01772	CDS	348				hypothetical protein
NCBEONCI_01773	CDS	186				hypothetical protein
NCBEONCI_01774	CDS	360				hypothetical protein
NCBEONCI_01775	CDS	507				hypothetical protein
NCBEONCI_01776	CDS	687	cwlC	3.5.1.28	COG0860	Sporulation-specific N-acetylmuramoyl-L-alanine amidase
NCBEONCI_01777	CDS	468				hypothetical protein
NCBEONCI_01778	CDS	216				hypothetical protein
NCBEONCI_01779	CDS	306				hypothetical protein
NCBEONCI_01780	CDS	315				hypothetical protein
NCBEONCI_01781	CDS	543	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
NCBEONCI_01782	CDS	1326	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
NCBEONCI_01783	CDS	384				hypothetical protein
NCBEONCI_01784	CDS	141	bcrR			HTH-type transcriptional activator BcrR
NCBEONCI_01785	CDS	1743	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
NCBEONCI_01786	CDS	2163				hypothetical protein
NCBEONCI_01787	CDS	1164				hypothetical protein
NCBEONCI_01788	CDS	951				hypothetical protein
NCBEONCI_01789	CDS	1224				hypothetical protein
NCBEONCI_01790	CDS	1371	fumC	4.2.1.2		Fumarate hydratase class II
NCBEONCI_01791	CDS	495	khtT		COG0490	K(+)/H(+) antiporter subunit KhtT
NCBEONCI_01792	CDS	1245	khtU		COG0475	K(+)/H(+) antiporter subunit KhtU
NCBEONCI_01793	CDS	1623	groL			60 kDa chaperonin
NCBEONCI_01794	CDS	285	groS			10 kDa chaperonin
NCBEONCI_01795	CDS	735	MroQ	3.4.22.-		Membrane-embedded CAAX protease MroQ
NCBEONCI_01796	CDS	180				hypothetical protein
NCBEONCI_01797	CDS	744	tatC2		COG0805	Sec-independent protein translocase protein TatCy
NCBEONCI_01798	CDS	153	tatAy_1			Sec-independent protein translocase protein TatAy
NCBEONCI_01799	CDS	642	rex		COG2344	Redox-sensing transcriptional repressor Rex
NCBEONCI_01800	CDS	489	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
NCBEONCI_01801	CDS	1932	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
NCBEONCI_01802	CDS	309				hypothetical protein
NCBEONCI_01803	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
NCBEONCI_01804	CDS	453	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
NCBEONCI_01805	CDS	741	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
NCBEONCI_01806	CDS	459	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
NCBEONCI_01807	CDS	564	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
NCBEONCI_01808	CDS	915			COG1638	putative protein
NCBEONCI_01809	CDS	948	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
NCBEONCI_01810	CDS	1065				hypothetical protein
NCBEONCI_01811	CDS	1365				PTS system EIIBC component
NCBEONCI_01812	CDS	888	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
NCBEONCI_01813	CDS	858	hexR		COG1737	HTH-type transcriptional regulator HexR
NCBEONCI_01814	CDS	528				hypothetical protein
NCBEONCI_01815	CDS	777	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
NCBEONCI_01816	CDS	306	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
NCBEONCI_01817	CDS	1854	sqhC	4.2.1.137	COG1657	Sporulenol synthase
NCBEONCI_01818	CDS	1152				hypothetical protein
NCBEONCI_01819	CDS	393				hypothetical protein
NCBEONCI_01820	CDS	819	rhgT	3.1.1.-	COG2755	Rhamnogalacturonan acetylesterase RhgT
NCBEONCI_01821	CDS	978	panS_1		COG0385	Pantothenate precursors transporter PanS
NCBEONCI_01822	CDS	1779	yerA_1	3.5.4.2	COG1001	Putative adenine deaminase YerA
NCBEONCI_01823	CDS	450		3.1.-.-	COG0824	Putative esterase
NCBEONCI_01824	CDS	1590	bclA	6.2.1.25		Benzoate--CoA ligase
NCBEONCI_01825	CDS	570	xerD_2		COG4974	Tyrosine recombinase XerD
NCBEONCI_01826	CDS	471				hypothetical protein
NCBEONCI_01827	CDS	150				hypothetical protein
NCBEONCI_01828	CDS	213				hypothetical protein
NCBEONCI_01829	CDS	222				hypothetical protein
NCBEONCI_01830	CDS	531				hypothetical protein
NCBEONCI_01831	CDS	768				hypothetical protein
NCBEONCI_01832	CDS	798	soj_1	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
NCBEONCI_01833	CDS	288				hypothetical protein
NCBEONCI_01834	CDS	1149				hypothetical protein
NCBEONCI_01835	CDS	1071				hypothetical protein
NCBEONCI_01836	CDS	1146				hypothetical protein
NCBEONCI_01837	CDS	147				hypothetical protein
NCBEONCI_01838	CDS	1623				IS1634 family transposase ISDha15
NCBEONCI_01839	CDS	1173				hypothetical protein
NCBEONCI_01840	CDS	2166	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
NCBEONCI_01841	CDS	3081				hypothetical protein
NCBEONCI_01842	CDS	174				hypothetical protein
NCBEONCI_01843	CDS	672	comA		COG2197	Transcriptional regulatory protein ComA
NCBEONCI_01844	CDS	2265	comP	2.7.13.3		Sensor histidine kinase ComP
NCBEONCI_01845	CDS	156				hypothetical protein
NCBEONCI_01846	CDS	933				hypothetical protein
NCBEONCI_01847	CDS	459	yvcA_1			Putative lipoprotein YvcA
NCBEONCI_01848	CDS	1926				hypothetical protein
NCBEONCI_01849	CDS	333				hypothetical protein
NCBEONCI_01850	CDS	294	yukE		COG4842	Protein YukE
NCBEONCI_01851	CDS	240	yukD		COG5417	ESX secretion system protein YukD
NCBEONCI_01852	CDS	1287				hypothetical protein
NCBEONCI_01853	CDS	4440	eccC		COG1674	ESX secretion system protein EccC
NCBEONCI_01854	CDS	2781				hypothetical protein
NCBEONCI_01855	CDS	483				hypothetical protein
NCBEONCI_01856	CDS	348				hypothetical protein
NCBEONCI_01857	CDS	987				hypothetical protein
NCBEONCI_01858	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NCBEONCI_01859	CDS	1359	dacA	3.4.16.4		D-alanyl-D-alanine carboxypeptidase DacA
NCBEONCI_01860	CDS	885	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
NCBEONCI_01861	CDS	588	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
NCBEONCI_01862	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
NCBEONCI_01863	CDS	1287	sleL_2	3.2.1.-	COG3858	Cortical fragment-lytic enzyme
NCBEONCI_01864	CDS	510	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
NCBEONCI_01865	CDS	1680	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
NCBEONCI_01866	CDS	327			COG0718	Nucleoid-associated protein
NCBEONCI_01867	CDS	597	recR		COG0353	Recombination protein RecR
NCBEONCI_01868	CDS	225				hypothetical protein
NCBEONCI_01869	CDS	264	bofA			Sigma-K factor-processing regulatory protein BofA
NCBEONCI_01870	CDS	975				hypothetical protein
NCBEONCI_01871	CDS	840				hypothetical protein
NCBEONCI_01872	CDS	1080				hypothetical protein
NCBEONCI_01873	CDS	1506	mqo1	1.1.5.4		putative malate:quinone oxidoreductase 1
NCBEONCI_01874	CDS	549				hypothetical protein
NCBEONCI_01875	CDS	1125	thiO_2	1.4.3.19		Glycine oxidase
NCBEONCI_01876	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
NCBEONCI_01877	CDS	840	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
NCBEONCI_01878	CDS	759				hypothetical protein
NCBEONCI_01879	CDS	759		1.1.1.391	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NAD(+)) 2
NCBEONCI_01880	CDS	258				hypothetical protein
NCBEONCI_01881	CDS	444				hypothetical protein
NCBEONCI_01882	CDS	825				hypothetical protein
NCBEONCI_01883	CDS	1662				hypothetical protein
NCBEONCI_01884	CDS	522	sigX_2		COG1595	ECF RNA polymerase sigma factor SigX
NCBEONCI_01885	CDS	483				hypothetical protein
NCBEONCI_01886	CDS	315				hypothetical protein
NCBEONCI_01887	CDS	315	czrA		COG0640	HTH-type transcriptional repressor CzrA
NCBEONCI_01888	CDS	927	czcD_2		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
NCBEONCI_01889	CDS	897	cysL		COG0583	HTH-type transcriptional regulator CysL
NCBEONCI_01890	CDS	1830	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
NCBEONCI_01891	CDS	1722	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
NCBEONCI_01892	CDS	1464	aldHT_1	1.2.1.5		Aldehyde dehydrogenase, thermostable
NCBEONCI_01893	CDS	948	yclN		COG4606	Petrobactin import system permease protein YclN
NCBEONCI_01894	CDS	951	yclO		COG4605	Petrobactin import system permease protein YclO
NCBEONCI_01895	CDS	756	yclP	7.2.2.-	COG4604	Petrobactin import ATP-binding protein YclP
NCBEONCI_01896	CDS	960	yclQ		COG4607	Petrobactin-binding protein YclQ
NCBEONCI_01897	CDS	3771	recD	3.1.11.5		RecBCD enzyme subunit RecD
NCBEONCI_01898	CDS	1437				hypothetical protein
NCBEONCI_01899	CDS	309				hypothetical protein
NCBEONCI_01900	CDS	1392	gabP_1		COG1113	GABA permease
NCBEONCI_01901	CDS	1617	pucR_3		COG2508	Purine catabolism regulatory protein
NCBEONCI_01902	CDS	1353	tpa	2.6.1.77	COG0161	Taurine--pyruvate aminotransferase
NCBEONCI_01903	CDS	987	yhfP	1.6.5.-	COG0604	Putative quinone oxidoreductase YhfP
NCBEONCI_01904	CDS	1710	yfeW	3.4.16.4		Putative D-alanyl-D-alanine carboxypeptidase
NCBEONCI_01905	CDS	2094	nagZ_1	3.2.1.52	COG1472	Beta-hexosaminidase
NCBEONCI_01906	CDS	1257				hypothetical protein
NCBEONCI_01907	CDS	909	gltC			HTH-type transcriptional regulator GltC
NCBEONCI_01908	CDS	4560	gltA_1	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
NCBEONCI_01909	CDS	1482	gltB	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
NCBEONCI_01910	CDS	612				hypothetical protein
NCBEONCI_01911	CDS	2094				hypothetical protein
NCBEONCI_01912	CDS	477				hypothetical protein
NCBEONCI_01913	CDS	873		2.7.1.-	COG3001	putative ketoamine kinase
NCBEONCI_01914	CDS	729	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacetylase
NCBEONCI_01915	CDS	552	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
NCBEONCI_01916	CDS	885				hypothetical protein
NCBEONCI_01917	CDS	1437		1.1.1.38		NAD-dependent malic enzyme
NCBEONCI_01918	CDS	750				hypothetical protein
NCBEONCI_01919	CDS	738	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
NCBEONCI_01920	CDS	1899	mngA_1		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
NCBEONCI_01921	CDS	2640	mngB_1	3.2.1.-	COG0383	Mannosylglycerate hydrolase
NCBEONCI_01922	CDS	738				hypothetical protein
NCBEONCI_01923	CDS	1260	mdrP_2			Na(+), Li(+), K(+)/H(+) antiporter
NCBEONCI_01924	CDS	735				hypothetical protein
NCBEONCI_01925	CDS	654			COG2968	26 kDa periplasmic immunogenic protein
NCBEONCI_01926	CDS	129				hypothetical protein
NCBEONCI_01927	CDS	645				hypothetical protein
NCBEONCI_01928	CDS	1197				TelA-like protein
NCBEONCI_01929	CDS	513				hypothetical protein
NCBEONCI_01930	CDS	129				hypothetical protein
NCBEONCI_01931	CDS	228				hypothetical protein
NCBEONCI_01932	CDS	408				hypothetical protein
NCBEONCI_01933	CDS	1302	nrgA			Ammonium transporter
NCBEONCI_01934	CDS	1044				hypothetical protein
NCBEONCI_01935	CDS	729	dinG_2	3.1.-.-		3'-5' exonuclease DinG
NCBEONCI_01936	CDS	489				hypothetical protein
NCBEONCI_01937	CDS	972	yfiY		COG0614	putative siderophore-binding lipoprotein YfiY
NCBEONCI_01938	CDS	1002	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
NCBEONCI_01939	CDS	1053	yfhA_1		COG0609	putative siderophore transport system permease protein YfhA
NCBEONCI_01940	CDS	813	yusV_1		COG1120	putative siderophore transport system ATP-binding protein YusV
NCBEONCI_01941	CDS	738				hypothetical protein
NCBEONCI_01942	CDS	669				hypothetical protein
NCBEONCI_01943	CDS	327				hypothetical protein
NCBEONCI_01944	CDS	300				hypothetical protein
NCBEONCI_01945	CDS	453				hypothetical protein
NCBEONCI_01946	CDS	627	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
NCBEONCI_01947	CDS	192				hypothetical protein
NCBEONCI_01948	CDS	1395	feoB_1		COG0370	Fe(2+) transporter FeoB
NCBEONCI_01949	CDS	735	feoB_2		COG0370	Fe(2+) transporter FeoB
NCBEONCI_01950	CDS	255				hypothetical protein
NCBEONCI_01951	CDS	2004	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
NCBEONCI_01952	CDS	2220				hypothetical protein
NCBEONCI_01953	CDS	861	hbd_2	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
NCBEONCI_01954	CDS	780	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NCBEONCI_01955	CDS	1353	genK		COG0477	Gentisate transporter
NCBEONCI_01956	CDS	327				hypothetical protein
NCBEONCI_01957	CDS	1542	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
NCBEONCI_01958	CDS	1179		2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
NCBEONCI_01959	CDS	780	kdgR_2			Pectin degradation repressor protein KdgR
NCBEONCI_01960	CDS	1110	sdgD_1	1.13.11.4		Gentisate 1,2-dioxygenase
NCBEONCI_01961	CDS	1554	sdgA	2.3.1.-		Salicylyl-CoA synthase / salicylate adenylyltransferase
NCBEONCI_01962	CDS	864	yisK_2		COG0179	putative protein YisK
NCBEONCI_01963	CDS	1452	sauU			putative sulfoacetate transporter SauU
NCBEONCI_01964	CDS	1461	aldY	1.2.1.3	COG1012	Putative aldehyde dehydrogenase AldY
NCBEONCI_01965	CDS	768	kdgR_3			Pectin degradation repressor protein KdgR
NCBEONCI_01966	CDS	762	kdgR_4		COG1414	Transcriptional regulator KdgR
NCBEONCI_01967	CDS	1278	paaK	6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
NCBEONCI_01968	CDS	1230	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
NCBEONCI_01969	CDS	429		3.1.2.23		4-hydroxybenzoyl-CoA thioesterase
NCBEONCI_01970	CDS	948	yisK_3		COG0179	putative protein YisK
NCBEONCI_01971	CDS	498				hypothetical protein
NCBEONCI_01972	CDS	1125	sdgD_2	1.13.11.4		Gentisate 1,2-dioxygenase
NCBEONCI_01973	CDS	591				hypothetical protein
NCBEONCI_01974	CDS	405				hypothetical protein
NCBEONCI_01975	CDS	147				hypothetical protein
NCBEONCI_01976	CDS	981	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NCBEONCI_01977	CDS	774				hypothetical protein
NCBEONCI_01978	CDS	789				hypothetical protein
NCBEONCI_01979	CDS	390	cueR		COG0789	HTH-type transcriptional regulator CueR
NCBEONCI_01980	CDS	1530	lcfB_3	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NCBEONCI_01981	CDS	1680	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
NCBEONCI_01982	CDS	1842	kefB			Glutathione-regulated potassium-efflux system protein KefB
NCBEONCI_01983	CDS	936				hypothetical protein
NCBEONCI_01984	CDS	669	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
NCBEONCI_01985	CDS	405				hypothetical protein
NCBEONCI_01986	CDS	396				hypothetical protein
NCBEONCI_01987	CDS	1197	ynfM			Inner membrane transport protein YnfM
NCBEONCI_01988	CDS	846	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
NCBEONCI_01989	CDS	666	metI_2		COG2011	D-methionine transport system permease protein MetI
NCBEONCI_01990	CDS	1014	metN_1	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
NCBEONCI_01991	CDS	1536	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
NCBEONCI_01992	CDS	432				hypothetical protein
NCBEONCI_01993	CDS	750	kipR		COG1414	HTH-type transcriptional regulator KipR
NCBEONCI_01994	CDS	702	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
NCBEONCI_01995	CDS	978	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
NCBEONCI_01996	CDS	771	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
NCBEONCI_01997	CDS	1194				hypothetical protein
NCBEONCI_01998	CDS	837	gph	3.1.3.18		Phosphoglycolate phosphatase
NCBEONCI_01999	CDS	1683	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NCBEONCI_02000	CDS	981	php		COG1735	Phosphotriesterase homology protein
NCBEONCI_02001	CDS	1707				hypothetical protein
NCBEONCI_02002	CDS	1023	ykoT	2.4.-.-		putative glycosyltransferase YkoT
NCBEONCI_02003	CDS	810	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
NCBEONCI_02004	CDS	804	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
NCBEONCI_02005	CDS	666	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
NCBEONCI_02006	CDS	996				hypothetical protein
NCBEONCI_02007	CDS	162				hypothetical protein
NCBEONCI_02008	CDS	180	sspH_1			Small, acid-soluble spore protein H
NCBEONCI_02009	CDS	171	tatAy_2			Sec-independent protein translocase protein TatAy
NCBEONCI_02010	CDS	579				hypothetical protein
NCBEONCI_02011	CDS	1383		3.4.21.-		Thermophilic serine proteinase
NCBEONCI_02012	CDS	291				hypothetical protein
NCBEONCI_02013	CDS	186				hypothetical protein
NCBEONCI_02014	CDS	141				hypothetical protein
NCBEONCI_02015	CDS	357				hypothetical protein
NCBEONCI_02016	CDS	1104	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
NCBEONCI_02017	CDS	924	cysK_2	2.5.1.47		Cysteine synthase
NCBEONCI_02018	CDS	1110				hypothetical protein
NCBEONCI_02019	CDS	639	yetJ		COG0670	putative protein YetJ
NCBEONCI_02020	CDS	801				hypothetical protein
