locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLBMOKII_01797	CDS	282				hypothetical protein
FLBMOKII_01798	CDS	1170				IS256 family transposase IS654
FLBMOKII_01799	CDS	348	aseR		COG0640	HTH-type transcriptional repressor AseR
FLBMOKII_01800	CDS	1062	acr3		COG0798	Arsenical-resistance protein Acr3
FLBMOKII_01801	CDS	423	arsC	1.20.4.4	COG0394	Arsenate reductase
FLBMOKII_01802	CDS	1569				IS1182 family transposase ISBce1
FLBMOKII_01803	CDS	447				hypothetical protein
FLBMOKII_01804	CDS	867			COG0701	Putative two-component membrane permease complex subunit SMU_747c
FLBMOKII_01805	CDS	156				hypothetical protein
FLBMOKII_01806	CDS	492	ywnH_2	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
FLBMOKII_01807	CDS	789				hypothetical protein
FLBMOKII_01808	CDS	333	xerC_4		COG4974	Tyrosine recombinase XerC
FLBMOKII_01809	CDS	573	xerC_5		COG4974	Tyrosine recombinase XerC
FLBMOKII_01810	CDS	195				hypothetical protein
FLBMOKII_01811	CDS	1242	nrnB	3.1.-.-	COG2404	Oligoribonuclease NrnB
FLBMOKII_01812	CDS	1911				hypothetical protein
FLBMOKII_01813	CDS	903				hypothetical protein
FLBMOKII_01814	CDS	375	rtp			Replication termination protein
FLBMOKII_01815	CDS	903	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
FLBMOKII_01816	CDS	1239	hmp	1.14.12.17	COG1017	Flavohemoprotein
FLBMOKII_01817	CDS	447	nsrR		COG1959	HTH-type transcriptional repressor NsrR
FLBMOKII_01818	CDS	153				hypothetical protein
FLBMOKII_01819	CDS	873	speE_1	2.5.1.16	COG0421	Polyamine aminopropyltransferase
FLBMOKII_01820	CDS	1194	ydbM	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
FLBMOKII_01821	CDS	1500	sufS_1	4.4.1.16		Cysteine desulfurase
FLBMOKII_01822	CDS	456				hypothetical protein
FLBMOKII_01823	CDS	1413				hypothetical protein
FLBMOKII_01824	CDS	717	treR		COG2188	HTH-type transcriptional regulator TreR
FLBMOKII_01825	CDS	1692	treA	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
FLBMOKII_01826	CDS	1416	treP		COG1263	PTS system trehalose-specific EIIBC component
FLBMOKII_01827	CDS	708				hypothetical protein
FLBMOKII_01828	CDS	2445	parC	5.6.2.2		DNA topoisomerase 4 subunit A
FLBMOKII_01829	CDS	1938	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
FLBMOKII_01830	CDS	420	yccU		COG1832	putative protein YccU
FLBMOKII_01831	CDS	570				hypothetical protein
FLBMOKII_01832	CDS	1677	ubiB	2.7.-.-	COG0661	putative protein kinase UbiB
FLBMOKII_01833	CDS	300				hypothetical protein
FLBMOKII_01834	CDS	849	yflN	3.-.-.-	COG0491	putative metallo-hydrolase YflN
FLBMOKII_01835	tRNA	74				tRNA-Ile(gat)
FLBMOKII_01836	tRNA	84				tRNA-Tyr(gta)
FLBMOKII_01837	tRNA	75				tRNA-Thr(cgt)
FLBMOKII_01838	tRNA	93				tRNA-Ser(cga)
FLBMOKII_01839	tRNA	86				tRNA-Leu(gag)
FLBMOKII_01840	tRNA	74				tRNA-Ala(ggc)
FLBMOKII_01841	tRNA	75				tRNA-Val(gac)
FLBMOKII_01842	CDS	633	yjdF		COG3647	Inner membrane protein YjdF
FLBMOKII_01843	CDS	1671				hypothetical protein
FLBMOKII_01844	CDS	618				hypothetical protein
FLBMOKII_01845	CDS	585	fmnP		COG3601	Riboflavin transporter FmnP
FLBMOKII_01846	CDS	1212	thrC_1	4.2.3.1	COG0498	Threonine synthase
FLBMOKII_01847	CDS	1236	pepT_1	3.4.11.4	COG2195	Peptidase T
FLBMOKII_01848	CDS	429	yhfA		COG1765	Protein YhfA
FLBMOKII_01849	CDS	519				IS630 family transposase ISBs2
FLBMOKII_01850	CDS	489				IS630 family transposase ISBs2
FLBMOKII_01851	CDS	594	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
FLBMOKII_01852	CDS	1365	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
FLBMOKII_01853	CDS	573				hypothetical protein
FLBMOKII_01854	CDS	774				hypothetical protein
FLBMOKII_01855	CDS	573	ypmQ_2		COG1999	SCO1 protein 
FLBMOKII_01856	CDS	252				hypothetical protein
FLBMOKII_01857	CDS	1272	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
FLBMOKII_01858	CDS	444				hypothetical protein
FLBMOKII_01859	CDS	486				IS1595 family transposase ISSsu9
FLBMOKII_01860	CDS	855	thyA_1	2.1.1.45	COG0207	Thymidylate synthase
FLBMOKII_01861	CDS	705	zmp1	3.4.24.89		Pro-Pro endopeptidase
FLBMOKII_01862	CDS	585				hypothetical protein
FLBMOKII_01863	CDS	1185	dapL_2	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
FLBMOKII_01864	CDS	132				hypothetical protein
FLBMOKII_01865	CDS	438				hypothetical protein
FLBMOKII_01866	CDS	1152				hypothetical protein
FLBMOKII_01867	CDS	477	bsaA_1			Glutathione peroxidase BsaA
FLBMOKII_01868	CDS	516				hypothetical protein
FLBMOKII_01869	CDS	909	metAA	2.3.1.31		Homoserine O-acetyltransferase
FLBMOKII_01870	CDS	96				hypothetical protein
FLBMOKII_01871	CDS	180				hypothetical protein
FLBMOKII_01872	CDS	651				IS1182 family transposase ISBpu1
FLBMOKII_01873	CDS	864				hypothetical protein
FLBMOKII_01874	CDS	546	cobO	2.5.1.17		Corrinoid adenosyltransferase
FLBMOKII_01875	CDS	771	sumT_2	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
FLBMOKII_01876	CDS	1056	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
FLBMOKII_01877	CDS	1482	cobQ		COG1492	Cobyric acid synthase
FLBMOKII_01878	CDS	1365	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
FLBMOKII_01879	CDS	1185	cbiG	3.7.1.12	COG2073	Cobalt-precorrin-5A hydrolase
FLBMOKII_01880	CDS	774	cbiF	2.1.1.271	COG2875	Cobalt-precorrin-4 C(11)-methyltransferase
FLBMOKII_01881	CDS	702	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
FLBMOKII_01882	CDS	1206	cbiET		COG2241	Cobalamin biosynthesis bifunctional protein CbiET
FLBMOKII_01883	CDS	1119	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
FLBMOKII_01884	CDS	648	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
FLBMOKII_01885	CDS	777	cbiJ	1.3.1.106	COG2099	Cobalt-precorrin-6A reductase
FLBMOKII_01886	CDS	825	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
FLBMOKII_01887	CDS	1782		2.1.1.272	COG1010	Cobalt-factor III methyltransferase
FLBMOKII_01888	CDS	798	cbiO	3.6.3.-	COG1122	Cobalt import ATP-binding protein CbiO
FLBMOKII_01889	CDS	726				hypothetical protein
FLBMOKII_01890	CDS	294	cbiN		COG1930	Cobalt transport protein CbiN
FLBMOKII_01891	CDS	744	cbiM		COG0310	Cobalt transport protein CbiM
FLBMOKII_01892	CDS	399				hypothetical protein
FLBMOKII_01893	CDS	489	rraA	4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
FLBMOKII_01894	tRNA	73				tRNA-Gln(ttg)
FLBMOKII_01895	CDS	873	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
FLBMOKII_01896	CDS	2157	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
FLBMOKII_01897	CDS	894	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
FLBMOKII_01898	CDS	1851	pepF1_2	3.4.24.-		Oligoendopeptidase F, plasmid
FLBMOKII_01899	CDS	1473	pncB	6.3.4.21		Nicotinate phosphoribosyltransferase
FLBMOKII_01900	CDS	552				hypothetical protein
FLBMOKII_01901	CDS	750	yidC2		COG0706	Membrane protein insertase YidC 2
FLBMOKII_01902	CDS	264				hypothetical protein
FLBMOKII_01903	CDS	4161	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
FLBMOKII_01904	CDS	750		3.1.1.23		Thermostable monoacylglycerol lipase
FLBMOKII_01905	CDS	504				hypothetical protein
FLBMOKII_01906	CDS	3687	narG_2	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
FLBMOKII_01907	CDS	1470	narH_2	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
FLBMOKII_01908	CDS	576	narW		COG2180	putative nitrate reductase molybdenum cofactor assembly chaperone NarW
FLBMOKII_01909	CDS	705	narX_2		COG2180	Nitrate reductase-like protein NarX
FLBMOKII_01910	CDS	531	ytfE			Iron-sulfur cluster repair protein YtfE
FLBMOKII_01911	CDS	2295				hypothetical protein
FLBMOKII_01912	CDS	1011	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
FLBMOKII_01913	CDS	795				hypothetical protein
FLBMOKII_01914	CDS	252				hypothetical protein
FLBMOKII_01915	CDS	2367	prtV	3.4.24.-		Pre-pro-metalloprotease PrtV
FLBMOKII_01916	CDS	1362			COG3385	IS4 family transposase ISDha5
FLBMOKII_01917	CDS	1305	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
FLBMOKII_01918	CDS	174				hypothetical protein
FLBMOKII_01919	CDS	750	map_2	3.4.11.18	COG0024	Methionine aminopeptidase 1
FLBMOKII_01920	CDS	402				hypothetical protein
FLBMOKII_01921	CDS	978				hypothetical protein
FLBMOKII_01922	CDS	1872	fruA		COG1299	PTS system fructose-specific EIIABC component
FLBMOKII_01923	CDS	912	lacC	2.7.1.144		Tagatose-6-phosphate kinase
FLBMOKII_01924	CDS	753	glcR		COG1349	HTH-type transcriptional repressor GlcR
FLBMOKII_01925	CDS	912				hypothetical protein
FLBMOKII_01926	CDS	663	bcrA_3			Bacitracin transport ATP-binding protein BcrA
FLBMOKII_01927	CDS	798				hypothetical protein
FLBMOKII_01928	CDS	1302	nosD			putative ABC transporter binding protein NosD
FLBMOKII_01929	CDS	567				hypothetical protein
FLBMOKII_01930	CDS	1869	nosZ	1.7.2.4		Nitrous-oxide reductase
FLBMOKII_01931	CDS	456				hypothetical protein
FLBMOKII_01932	CDS	1830				hypothetical protein
FLBMOKII_01933	CDS	93				hypothetical protein
FLBMOKII_01934	CDS	597				hypothetical protein
FLBMOKII_01935	CDS	165				hypothetical protein
FLBMOKII_01936	CDS	1995	feoB_3		COG0370	Fe(2+) transporter FeoB
FLBMOKII_01937	CDS	222				hypothetical protein
FLBMOKII_01938	CDS	489				IS630 family transposase ISBs2
FLBMOKII_01939	CDS	519				IS630 family transposase ISBs2
FLBMOKII_01940	CDS	960	panS_1		COG0385	Pantothenate precursors transporter PanS
FLBMOKII_01941	CDS	927				hypothetical protein
FLBMOKII_01942	CDS	855				hypothetical protein
FLBMOKII_01943	CDS	576				hypothetical protein
FLBMOKII_01944	CDS	1131	ugtP_2	2.4.1.315		Processive diacylglycerol beta-glucosyltransferase
FLBMOKII_01945	CDS	717	gmuR		COG2188	HTH-type transcriptional regulator GmuR
FLBMOKII_01946	CDS	1413	gmuD	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
FLBMOKII_01947	CDS	1320	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
FLBMOKII_01948	CDS	333	gmuA		COG1447	PTS system oligo-beta-mannoside-specific EIIA component
FLBMOKII_01949	CDS	312	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
FLBMOKII_01950	CDS	300	tnrA		COG0789	HTH-type transcriptional regulator TnrA
FLBMOKII_01951	CDS	216				hypothetical protein
FLBMOKII_01952	CDS	135				hypothetical protein
FLBMOKII_01953	CDS	129				hypothetical protein
FLBMOKII_01954	CDS	402				hypothetical protein
FLBMOKII_01955	CDS	1188	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
FLBMOKII_01956	CDS	1035	pnoA	1.13.12.-		Nitronate monooxygenase
FLBMOKII_01957	CDS	1500	xylB_1	2.7.1.17	COG1070	Xylulose kinase
FLBMOKII_01958	CDS	1338	xylA_1	5.3.1.5		Xylose isomerase
FLBMOKII_01959	CDS	1608	xynB_1	3.2.1.37	COG3507	Beta-xylosidase
FLBMOKII_01960	CDS	840				IS630 family transposase ISBs2
FLBMOKII_01961	CDS	663	axe2	3.1.1.72		Acetylxylan esterase
FLBMOKII_01962	CDS	795				hypothetical protein
FLBMOKII_01963	CDS	1224		3.2.1.8		Endo-1,4-beta-xylanase
FLBMOKII_01964	CDS	642	yesV		COG5578	putative protein YesV
FLBMOKII_01965	CDS	846	uxuB	1.-.-.-	COG1028	putative oxidoreductase UxuB
FLBMOKII_01966	CDS	1116	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
FLBMOKII_01967	CDS	1404	uxaC_1	5.3.1.12	COG1904	Uronate isomerase
FLBMOKII_01968	CDS	699	rspR		COG1802	HTH-type transcriptional repressor RspR
FLBMOKII_01969	CDS	651	kdgA_1		COG0800	KHG/KDPG aldolase
FLBMOKII_01970	CDS	954	kdgK_2	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
FLBMOKII_01971	CDS	1521	xynB_2	3.2.1.37		Beta-xylosidase
FLBMOKII_01972	CDS	2055	aguA	3.2.1.131		Xylan alpha-(1->2)-glucuronosidase
FLBMOKII_01973	CDS	891	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
FLBMOKII_01974	CDS	951	yteP_1		COG4209	putative multiple-sugar transport system permease YteP
FLBMOKII_01975	CDS	1644	lipO		COG1653	Lipoprotein LipO
FLBMOKII_01976	CDS	996	xynA	3.2.1.8		Endo-1,4-beta-xylanase
FLBMOKII_01977	CDS	2124	xylA_2	3.2.1.37		Beta-xylosidase
FLBMOKII_01978	CDS	627		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
FLBMOKII_01979	CDS	1050	mro	5.1.3.3	COG2017	Aldose 1-epimerase
FLBMOKII_01980	CDS	867	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
FLBMOKII_01981	CDS	870	ngcF_1		COG1175	Diacetylchitobiose uptake system permease protein NgcF
FLBMOKII_01982	CDS	1323				hypothetical protein
FLBMOKII_01983	CDS	792			COG4753	putative response regulatory protein
FLBMOKII_01984	CDS	1731				hypothetical protein
FLBMOKII_01985	CDS	192				hypothetical protein
FLBMOKII_01986	CDS	234				hypothetical protein
FLBMOKII_01987	CDS	495				hypothetical protein
FLBMOKII_01988	CDS	1218	egsA	1.1.1.261	COG0371	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
FLBMOKII_01989	CDS	804	araL	3.1.3.23	COG0647	Sugar-phosphatase AraL
FLBMOKII_01990	CDS	996	spnN	1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
FLBMOKII_01991	CDS	1509	abfA	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
FLBMOKII_01992	CDS	846	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
FLBMOKII_01993	CDS	933	araP		COG1175	L-arabinose transport system permease protein AraP
FLBMOKII_01994	CDS	1308	araN_2		COG1653	putative arabinose-binding protein
FLBMOKII_01995	CDS	1491	araA	5.3.1.4		L-arabinose isomerase
FLBMOKII_01996	CDS	1695	araB	2.7.1.16	COG1069	Ribulokinase
FLBMOKII_01997	CDS	687	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase
FLBMOKII_01998	CDS	1095	araR_1		COG1609	Arabinose metabolism transcriptional repressor
FLBMOKII_01999	CDS	1224	xylH		COG4214	Xylose transport system permease protein XylH
FLBMOKII_02000	CDS	1542	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
FLBMOKII_02001	CDS	1077	chvE		COG4213	Multiple sugar-binding periplasmic receptor ChvE
FLBMOKII_02002	CDS	1203	rssB			Regulator of RpoS
FLBMOKII_02003	CDS	1788				hypothetical protein
FLBMOKII_02004	CDS	1002				hypothetical protein
FLBMOKII_02005	CDS	183				hypothetical protein
FLBMOKII_02006	CDS	888	fbaA_1	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
FLBMOKII_02007	CDS	1461	iolA_1	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
FLBMOKII_02008	CDS	1011	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
FLBMOKII_02009	CDS	831	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
FLBMOKII_02010	CDS	897	iolE	4.2.1.44	COG1082	Inosose dehydratase
FLBMOKII_02011	CDS	1920	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
FLBMOKII_02012	CDS	1023	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
FLBMOKII_02013	CDS	1050	degA_1		COG1609	HTH-type transcriptional regulator DegA
FLBMOKII_02014	CDS	957	rbsB_1		COG1879	Ribose import binding protein RbsB
FLBMOKII_02015	CDS	990	rbsC_2		COG1172	Ribose import permease protein RbsC
FLBMOKII_02016	CDS	417	xylG_2	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
FLBMOKII_02017	CDS	1623				IS1634 family transposase ISDha15
FLBMOKII_02018	CDS	1167	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
FLBMOKII_02019	CDS	990		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
FLBMOKII_02020	CDS	1035	iolG_3	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
FLBMOKII_02021	CDS	609	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
FLBMOKII_02022	CDS	372				hypothetical protein
FLBMOKII_02023	CDS	1626	dppE_2		COG4166	Dipeptide-binding protein DppE
FLBMOKII_02024	CDS	957	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
FLBMOKII_02025	CDS	1011	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
FLBMOKII_02026	CDS	942	dppC		COG1173	Dipeptide transport system permease protein DppC
FLBMOKII_02027	CDS	951	dppB_2		COG0601	Dipeptide transport system permease protein DppB
FLBMOKII_02028	CDS	849	dppA	3.4.11.-	COG2362	D-aminopeptidase
FLBMOKII_02029	CDS	447	asnC		COG1522	Regulatory protein AsnC
FLBMOKII_02030	CDS	1203	hutI_2	3.5.2.7		Imidazolonepropionase
FLBMOKII_02031	CDS	831	kduI1	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1
FLBMOKII_02032	CDS	768	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
FLBMOKII_02033	CDS	762	srlR		COG1349	Glucitol operon repressor
FLBMOKII_02034	CDS	1212	cheB_3	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
FLBMOKII_02035	CDS	1797				hypothetical protein
FLBMOKII_02036	CDS	1326	pel	4.2.2.2	COG3866	Pectate lyase
FLBMOKII_02037	CDS	1131	yteR	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YteR
FLBMOKII_02038	CDS	1347				hypothetical protein
FLBMOKII_02039	CDS	837	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
FLBMOKII_02040	CDS	945	sugA		COG1175	Trehalose transport system permease protein SugA
FLBMOKII_02041	CDS	996	kdgK_3	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
FLBMOKII_02042	CDS	663	kdgA_2		COG0800	KHG/KDPG aldolase
FLBMOKII_02043	CDS	1494	uxaA	4.2.1.7	COG2721	Altronate dehydratase
FLBMOKII_02044	CDS	1434	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
FLBMOKII_02045	CDS	1002	exuR_2		COG1609	putative HTH-type transcriptional repressor ExuR
FLBMOKII_02046	CDS	1410	uxaC_2	5.3.1.12	COG1904	Uronate isomerase
FLBMOKII_02047	CDS	1308	yteT	1.-.-.-	COG0673	Putative oxidoreductase YteT
FLBMOKII_02048	CDS	138				hypothetical protein
FLBMOKII_02049	CDS	132				hypothetical protein
FLBMOKII_02050	CDS	1278				IS110 family transposase ISCsa4
FLBMOKII_02051	CDS	1242	gltP_1		COG1301	Proton/glutamate-aspartate symporter
FLBMOKII_02052	CDS	3135				hypothetical protein
FLBMOKII_02053	CDS	825	sugB_1		COG0395	Trehalose transport system permease protein SugB
FLBMOKII_02054	CDS	936	lacF_2			Lactose transport system permease protein LacF
FLBMOKII_02055	CDS	1359				hypothetical protein
FLBMOKII_02056	CDS	1134	araR_2		COG1609	Arabinose metabolism transcriptional repressor
FLBMOKII_02057	CDS	765	fabM	5.3.3.14	COG1024	Trans-2-decenoyl-[acyl-carrier-protein] isomerase
FLBMOKII_02058	CDS	1425	gapN_1	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
FLBMOKII_02059	CDS	1266	putP_1		COG0591	High-affinity proline transporter PutP
FLBMOKII_02060	CDS	456				hypothetical protein
FLBMOKII_02061	CDS	1338	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
FLBMOKII_02062	CDS	1395	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
FLBMOKII_02063	CDS	975	gbh	3.5.3.7		Guanidinobutyrase
FLBMOKII_02064	CDS	804	kynB_1	3.5.1.9		Kynurenine formamidase
FLBMOKII_02065	CDS	558	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
FLBMOKII_02066	CDS	1365	dsdA	4.3.1.18	COG3048	D-serine dehydratase
FLBMOKII_02067	CDS	486	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
FLBMOKII_02068	CDS	1344	gntU		COG2610	Low-affinity gluconate transporter
FLBMOKII_02069	CDS	1548	xylB_2	2.7.1.17	COG1070	Xylulose kinase
FLBMOKII_02070	CDS	1005	kdgR_2		COG1609	HTH-type transcriptional regulator KdgR
FLBMOKII_02071	CDS	927				hypothetical protein
FLBMOKII_02072	CDS	687	citT_2		COG4565	Transcriptional regulatory protein CitT
FLBMOKII_02073	CDS	1599	citS	2.7.13.3	COG3290	Sensor protein CitS
FLBMOKII_02074	CDS	1527				hypothetical protein
FLBMOKII_02075	CDS	456				hypothetical protein
FLBMOKII_02076	CDS	1029				hypothetical protein
FLBMOKII_02077	CDS	1158	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
FLBMOKII_02078	CDS	444	mtlF		COG2213	Mannitol-specific phosphotransferase enzyme IIA component
FLBMOKII_02079	CDS	2091	mtlR			Transcriptional regulator MtlR
FLBMOKII_02080	CDS	1452	mtlA			PTS system mannitol-specific EIICB component
FLBMOKII_02081	CDS	159				hypothetical protein
FLBMOKII_02082	CDS	1461	iolA_2	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
FLBMOKII_02083	CDS	1332				hypothetical protein
FLBMOKII_02084	CDS	1188	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
FLBMOKII_02085	CDS	1716	norR_4			Anaerobic nitric oxide reductase transcription regulator NorR
FLBMOKII_02086	CDS	1005	hpr_2	1.1.1.81	COG1052	Hydroxypyruvate reductase
FLBMOKII_02087	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
FLBMOKII_02088	CDS	657	kdgA_3		COG0800	KHG/KDPG aldolase
FLBMOKII_02089	CDS	960	kdgK_4	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
FLBMOKII_02090	CDS	1167	suyB	4.4.1.24	COG2721	(2R)-sulfolactate sulfo-lyase subunit beta
FLBMOKII_02091	CDS	321	garD	4.2.1.42		Galactarate dehydratase (L-threo-forming)
FLBMOKII_02092	CDS	954				hypothetical protein
FLBMOKII_02093	CDS	945	yjhH	4.1.2.28	COG0329	putative 2-dehydro-3-deoxy-D-pentonate aldolase YjhH
FLBMOKII_02094	CDS	1236	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
FLBMOKII_02095	CDS	810	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
FLBMOKII_02096	CDS	825	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
FLBMOKII_02097	CDS	1467	aldHT_3	1.2.1.5		Aldehyde dehydrogenase, thermostable
FLBMOKII_02098	CDS	897				hypothetical protein
FLBMOKII_02099	CDS	777	xynR_2		COG1414	HTH-type transcriptional regulator XynR
FLBMOKII_02100	CDS	2202	ilvD_1	4.2.1.9		Dihydroxy-acid dehydratase
FLBMOKII_02101	CDS	1254				hypothetical protein
FLBMOKII_02102	CDS	1047			COG1638	Solute-binding protein
FLBMOKII_02103	CDS	1284	siaM		COG1593	Sialic acid TRAP transporter large permease protein SiaM
FLBMOKII_02104	CDS	588				hypothetical protein
FLBMOKII_02105	CDS	915			COG1638	putative protein
FLBMOKII_02106	CDS	948	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
FLBMOKII_02107	CDS	1065				hypothetical protein
FLBMOKII_02108	CDS	1365				PTS system EIIBC component
FLBMOKII_02109	CDS	888	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
FLBMOKII_02110	CDS	858	hexR		COG1737	HTH-type transcriptional regulator HexR
FLBMOKII_02111	CDS	528				hypothetical protein
FLBMOKII_02112	CDS	777	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
FLBMOKII_02113	CDS	306	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
FLBMOKII_02114	CDS	1854	sqhC	4.2.1.137	COG1657	Sporulenol synthase
FLBMOKII_02115	CDS	1152				hypothetical protein
FLBMOKII_02116	CDS	393				hypothetical protein
FLBMOKII_02117	CDS	819	rhgT	3.1.1.-	COG2755	Rhamnogalacturonan acetylesterase RhgT
FLBMOKII_02118	CDS	978	panS_2		COG0385	Pantothenate precursors transporter PanS
FLBMOKII_02119	CDS	1779	yerA_2	3.5.4.2	COG1001	Putative adenine deaminase YerA
FLBMOKII_02120	CDS	450		3.1.-.-	COG0824	Putative esterase
FLBMOKII_02121	CDS	1590	bclA	6.2.1.25		Benzoate--CoA ligase
FLBMOKII_02122	CDS	798	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
FLBMOKII_02123	CDS	645				hypothetical protein
FLBMOKII_02124	CDS	216				hypothetical protein
FLBMOKII_02125	CDS	321				hypothetical protein
FLBMOKII_02126	CDS	936	paaA_1	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
FLBMOKII_02127	CDS	975				hypothetical protein
FLBMOKII_02128	CDS	876	paaX_1		COG3327	Transcriptional repressor PaaX
FLBMOKII_02129	CDS	801	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
FLBMOKII_02130	CDS	1482	gbsA_1	1.2.1.8	COG1012	Betaine aldehyde dehydrogenase
FLBMOKII_02131	CDS	183				hypothetical protein
FLBMOKII_02132	CDS	1488				hypothetical protein
FLBMOKII_02133	CDS	312				hypothetical protein
FLBMOKII_02134	CDS	1131				hypothetical protein
FLBMOKII_02135	CDS	138				hypothetical protein
FLBMOKII_02136	CDS	297				hypothetical protein
