Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition
NCBEONCI_02585,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00898,FDKLAMFJ,,cloud
FLBMOKII_01583,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00898,FDKLAMFJ,,cloud
FLBMOKII_02193,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00898,FDKLAMFJ,,cloud
FDKLAMFJ_01122,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_01122,FDKLAMFJ,,cloud
FDKLAMFJ_01688,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_01688,FDKLAMFJ,,cloud
HLMLLCKC_02733,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02733,HLMLLCKC,,cloud
FDKLAMFJ_01487,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_02893,HLMLLCKC,,cloud
HLMLLCKC_02893,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02893,HLMLLCKC,,cloud
KGENGAEB_02434,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_00374,MEBKDNAM,,persistent
IJIGFOAD_01432,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_00374,MEBKDNAM,,persistent
AHOIKHHK_01696,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_00374,MEBKDNAM,,persistent
FDKLAMFJ_01666,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_00374,MEBKDNAM,,persistent
HLMLLCKC_02136,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_00374,MEBKDNAM,,persistent
MEBKDNAM_00374,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_00374,MEBKDNAM,,persistent
NCBEONCI_02695,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_00374,MEBKDNAM,,persistent
FLBMOKII_00433,Geobacillus_thermodenitrificans_T12,MEBKDNAM_00374,MEBKDNAM,,persistent
MEBKDNAM_01712,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_01712,MEBKDNAM,,cloud
KGENGAEB_01465,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_02397,MEBKDNAM,,cloud
IJIGFOAD_03047,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_02397,MEBKDNAM,,cloud
MEBKDNAM_02397,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_02397,MEBKDNAM,,cloud
NCBEONCI_00205,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_02397,MEBKDNAM,,cloud
KGENGAEB_01745,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02005,IJIGFOAD,,cloud
IJIGFOAD_02005,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02005,IJIGFOAD,,cloud
KGENGAEB_02187,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02101,IJIGFOAD,,cloud
IJIGFOAD_02101,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02101,IJIGFOAD,,cloud
KGENGAEB_02058,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02230,IJIGFOAD,,cloud
IJIGFOAD_02230,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02230,IJIGFOAD,,cloud
KGENGAEB_02128,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_03220,MEBKDNAM,,persistent
IJIGFOAD_02161,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_03220,MEBKDNAM,,persistent
AHOIKHHK_02714,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_03220,MEBKDNAM,,persistent
FDKLAMFJ_02437,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_03220,MEBKDNAM,,persistent
HLMLLCKC_03359,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_03220,MEBKDNAM,,persistent
MEBKDNAM_03220,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_03220,MEBKDNAM,,persistent
NCBEONCI_03199,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_03220,MEBKDNAM,,persistent
FLBMOKII_03253,Geobacillus_thermodenitrificans_T12,MEBKDNAM_03220,MEBKDNAM,,persistent
KGENGAEB_03296,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_03296,KGENGAEB,,cloud
IJIGFOAD_02941,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_03296,KGENGAEB,,cloud
KGENGAEB_03332,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_03332,KGENGAEB,,cloud
IJIGFOAD_02921,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_03332,KGENGAEB,,cloud
KGENGAEB_03398,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_03398,KGENGAEB,,cloud
IJIGFOAD_02312,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_03398,KGENGAEB,,cloud
KGENGAEB_03248,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_01466,IJIGFOAD,,cloud
IJIGFOAD_01466,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_01466,IJIGFOAD,,cloud
KGENGAEB_02017,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_02017,KGENGAEB,,cloud
IJIGFOAD_00146,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_02017,KGENGAEB,,cloud
KGENGAEB_03298,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_03298,KGENGAEB,,cloud
IJIGFOAD_02943,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_03298,KGENGAEB,,cloud
KGENGAEB_03334,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_03334,KGENGAEB,,cloud
IJIGFOAD_02919,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_03334,KGENGAEB,,cloud
KGENGAEB_03352,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,IJIGFOAD_02896,IJIGFOAD,,cloud
IJIGFOAD_02896,Geobacillus_thermodenitrificans_KCTC3902,IJIGFOAD_02896,IJIGFOAD,,cloud
NCBEONCI_02558,Geobacillus_thermodenitrificans_JSC_T9a,IJIGFOAD_02896,IJIGFOAD,,cloud
AHOIKHHK_01601,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01601,AHOIKHHK,,cloud
FDKLAMFJ_00417,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01601,AHOIKHHK,,cloud
AHOIKHHK_01902,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_01902,AHOIKHHK,,cloud
FDKLAMFJ_03514,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_01902,AHOIKHHK,,cloud
MEBKDNAM_02940,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_01902,AHOIKHHK,,cloud
NCBEONCI_01763,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_01902,AHOIKHHK,,cloud
FLBMOKII_01916,Geobacillus_thermodenitrificans_T12,FLBMOKII_01916,FLBMOKII,,cloud
FLBMOKII_02172,Geobacillus_thermodenitrificans_T12,FLBMOKII_02172,FLBMOKII,,cloud
FDKLAMFJ_02246,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_03415,FLBMOKII,,cloud
FLBMOKII_03415,Geobacillus_thermodenitrificans_T12,FLBMOKII_03415,FLBMOKII,,cloud
FDKLAMFJ_03743,Geobacillus_thermodenitrificans_ID-1,FLBMOKII_03671,FLBMOKII,,cloud
MEBKDNAM_03610,Geobacillus_thermodenitrificans_NG80-2,FLBMOKII_03671,FLBMOKII,,cloud
FLBMOKII_03671,Geobacillus_thermodenitrificans_T12,FLBMOKII_03671,FLBMOKII,,cloud
FLBMOKII_03703,Geobacillus_thermodenitrificans_T12,FLBMOKII_03703,FLBMOKII,,cloud
KGENGAEB_00664,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,HLMLLCKC_02349,HLMLLCKC,,persistent
IJIGFOAD_02641,Geobacillus_thermodenitrificans_KCTC3902,HLMLLCKC_02349,HLMLLCKC,,persistent
AHOIKHHK_00113,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_02349,HLMLLCKC,,persistent
FDKLAMFJ_02922,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_02349,HLMLLCKC,,persistent
HLMLLCKC_02349,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02349,HLMLLCKC,,persistent
MEBKDNAM_02732,Geobacillus_thermodenitrificans_NG80-2,HLMLLCKC_02349,HLMLLCKC,,persistent
NCBEONCI_00561,Geobacillus_thermodenitrificans_JSC_T9a,HLMLLCKC_02349,HLMLLCKC,,persistent
FLBMOKII_02801,Geobacillus_thermodenitrificans_T12,HLMLLCKC_02349,HLMLLCKC,,persistent
AHOIKHHK_00274,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_02381,HLMLLCKC,,shell
FDKLAMFJ_01577,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_02381,HLMLLCKC,,shell
HLMLLCKC_02381,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02381,HLMLLCKC,,shell
KGENGAEB_02164,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,HLMLLCKC_02413,HLMLLCKC,,persistent
IJIGFOAD_02124,Geobacillus_thermodenitrificans_KCTC3902,HLMLLCKC_02413,HLMLLCKC,,persistent
AHOIKHHK_01337,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_02413,HLMLLCKC,,persistent
FDKLAMFJ_02383,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_02413,HLMLLCKC,,persistent
HLMLLCKC_02413,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02413,HLMLLCKC,,persistent
MEBKDNAM_03257,Geobacillus_thermodenitrificans_NG80-2,HLMLLCKC_02413,HLMLLCKC,,persistent
NCBEONCI_02958,Geobacillus_thermodenitrificans_JSC_T9a,HLMLLCKC_02413,HLMLLCKC,,persistent
FLBMOKII_03287,Geobacillus_thermodenitrificans_T12,HLMLLCKC_02413,HLMLLCKC,,persistent
HLMLLCKC_02477,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02477,HLMLLCKC,,cloud
KGENGAEB_02548,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,HLMLLCKC_02637,HLMLLCKC,,persistent
IJIGFOAD_01002,Geobacillus_thermodenitrificans_KCTC3902,HLMLLCKC_02637,HLMLLCKC,,persistent
AHOIKHHK_00936,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_02637,HLMLLCKC,,persistent
FDKLAMFJ_01197,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_02637,HLMLLCKC,,persistent
HLMLLCKC_02637,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02637,HLMLLCKC,,persistent
MEBKDNAM_00805,Geobacillus_thermodenitrificans_NG80-2,HLMLLCKC_02637,HLMLLCKC,,persistent
NCBEONCI_01252,Geobacillus_thermodenitrificans_JSC_T9a,HLMLLCKC_02637,HLMLLCKC,,persistent
FLBMOKII_00895,Geobacillus_thermodenitrificans_T12,HLMLLCKC_02637,HLMLLCKC,,persistent
KGENGAEB_03373,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,HLMLLCKC_02702,HLMLLCKC,,persistent
IJIGFOAD_01336,Geobacillus_thermodenitrificans_KCTC3902,HLMLLCKC_02702,HLMLLCKC,,persistent
AHOIKHHK_00284,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_02702,HLMLLCKC,,persistent
HLMLLCKC_02702,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02702,HLMLLCKC,,persistent
MEBKDNAM_00471,Geobacillus_thermodenitrificans_NG80-2,HLMLLCKC_02702,HLMLLCKC,,persistent
FLBMOKII_00541,Geobacillus_thermodenitrificans_T12,HLMLLCKC_02702,HLMLLCKC,,persistent
AHOIKHHK_00523,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_03108,HLMLLCKC,,shell
FDKLAMFJ_02425,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_03108,HLMLLCKC,,shell
FDKLAMFJ_00068,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_03108,HLMLLCKC,,shell
FDKLAMFJ_03444,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_03108,HLMLLCKC,,shell
FDKLAMFJ_00566,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_03108,HLMLLCKC,,shell
FDKLAMFJ_02805,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_03108,HLMLLCKC,,shell
HLMLLCKC_03108,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_03108,HLMLLCKC,,shell
FLBMOKII_02144,Geobacillus_thermodenitrificans_T12,HLMLLCKC_03108,HLMLLCKC,,shell
FLBMOKII_03436,Geobacillus_thermodenitrificans_T12,HLMLLCKC_03108,HLMLLCKC,,shell
HLMLLCKC_03212,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_03212,HLMLLCKC,,cloud
KGENGAEB_03163,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,HLMLLCKC_03248,HLMLLCKC,,persistent
IJIGFOAD_02270,Geobacillus_thermodenitrificans_KCTC3902,HLMLLCKC_03248,HLMLLCKC,,persistent
AHOIKHHK_02763,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_03248,HLMLLCKC,,persistent
FDKLAMFJ_02556,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_03248,HLMLLCKC,,persistent
HLMLLCKC_03248,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_03248,HLMLLCKC,,persistent
MEBKDNAM_03109,Geobacillus_thermodenitrificans_NG80-2,HLMLLCKC_03248,HLMLLCKC,,persistent
NCBEONCI_03316,Geobacillus_thermodenitrificans_JSC_T9a,HLMLLCKC_03248,HLMLLCKC,,persistent
FLBMOKII_03133,Geobacillus_thermodenitrificans_T12,HLMLLCKC_03248,HLMLLCKC,,persistent
KGENGAEB_02049,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,HLMLLCKC_03280,HLMLLCKC,,persistent
IJIGFOAD_02239,Geobacillus_thermodenitrificans_KCTC3902,HLMLLCKC_03280,HLMLLCKC,,persistent
AHOIKHHK_00706,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_03280,HLMLLCKC,,persistent
FDKLAMFJ_02524,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_03280,HLMLLCKC,,persistent
HLMLLCKC_03280,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_03280,HLMLLCKC,,persistent
MEBKDNAM_03141,Geobacillus_thermodenitrificans_NG80-2,HLMLLCKC_03280,HLMLLCKC,,persistent
NCBEONCI_03120,Geobacillus_thermodenitrificans_JSC_T9a,HLMLLCKC_03280,HLMLLCKC,,persistent
FLBMOKII_03165,Geobacillus_thermodenitrificans_T12,HLMLLCKC_03280,HLMLLCKC,,persistent
AHOIKHHK_02701,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_03346,HLMLLCKC,,cloud
HLMLLCKC_03346,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_03346,HLMLLCKC,,cloud
FDKLAMFJ_00001,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_03442,HLMLLCKC,,persistent
KGENGAEB_02708,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_00326,MEBKDNAM,,persistent
IJIGFOAD_01493,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_00326,MEBKDNAM,,persistent
AHOIKHHK_01967,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_00326,MEBKDNAM,,persistent
FDKLAMFJ_01725,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_00326,MEBKDNAM,,persistent
HLMLLCKC_01567,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_00326,MEBKDNAM,,persistent
MEBKDNAM_00326,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_00326,MEBKDNAM,,persistent
NCBEONCI_02748,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_00326,MEBKDNAM,,persistent
FLBMOKII_00366,Geobacillus_thermodenitrificans_T12,MEBKDNAM_00326,MEBKDNAM,,persistent
AHOIKHHK_01046,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_00699,MEBKDNAM,,persistent
FDKLAMFJ_01308,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_00699,MEBKDNAM,,persistent
HLMLLCKC_02532,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_00699,MEBKDNAM,,persistent
MEBKDNAM_00699,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_00699,MEBKDNAM,,persistent
NCBEONCI_01360,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_00699,MEBKDNAM,,persistent
FLBMOKII_00791,Geobacillus_thermodenitrificans_T12,MEBKDNAM_00699,MEBKDNAM,,persistent
KGENGAEB_02538,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_00795,MEBKDNAM,,persistent
IJIGFOAD_01012,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_00795,MEBKDNAM,,persistent
AHOIKHHK_00946,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_00795,MEBKDNAM,,persistent
FDKLAMFJ_01207,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_00795,MEBKDNAM,,persistent
HLMLLCKC_02627,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_00795,MEBKDNAM,,persistent
MEBKDNAM_00795,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_00795,MEBKDNAM,,persistent
NCBEONCI_01262,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_00795,MEBKDNAM,,persistent
FLBMOKII_00885,Geobacillus_thermodenitrificans_T12,MEBKDNAM_00795,MEBKDNAM,,persistent
MEBKDNAM_00828,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_00828,MEBKDNAM,,cloud
MEBKDNAM_00860,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_00860,MEBKDNAM,,cloud
KGENGAEB_00036,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_00892,MEBKDNAM,,persistent
IJIGFOAD_00946,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_00892,MEBKDNAM,,persistent
AHOIKHHK_00206,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_00892,MEBKDNAM,,persistent
FDKLAMFJ_01120,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_00892,MEBKDNAM,,persistent
HLMLLCKC_01469,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_00892,MEBKDNAM,,persistent
MEBKDNAM_00892,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_00892,MEBKDNAM,,persistent
NCBEONCI_01199,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_00892,MEBKDNAM,,persistent
FLBMOKII_00973,Geobacillus_thermodenitrificans_T12,MEBKDNAM_00892,MEBKDNAM,,persistent
KGENGAEB_00102,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_00956,MEBKDNAM,,persistent
IJIGFOAD_00880,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_00956,MEBKDNAM,,persistent
AHOIKHHK_00293,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_00956,MEBKDNAM,,persistent
FDKLAMFJ_01029,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_00956,MEBKDNAM,,persistent
HLMLLCKC_01899,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_00956,MEBKDNAM,,persistent
MEBKDNAM_00956,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_00956,MEBKDNAM,,persistent
FLBMOKII_01063,Geobacillus_thermodenitrificans_T12,MEBKDNAM_00956,MEBKDNAM,,persistent
KGENGAEB_00166,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_01020,MEBKDNAM,,persistent
IJIGFOAD_00816,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_01020,MEBKDNAM,,persistent
AHOIKHHK_03015,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_01020,MEBKDNAM,,persistent
FDKLAMFJ_00966,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_01020,MEBKDNAM,,persistent
HLMLLCKC_01835,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_01020,MEBKDNAM,,persistent
MEBKDNAM_01020,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_01020,MEBKDNAM,,persistent
NCBEONCI_01073,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_01020,MEBKDNAM,,persistent
FLBMOKII_01128,Geobacillus_thermodenitrificans_T12,MEBKDNAM_01020,MEBKDNAM,,persistent
KGENGAEB_00198,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_01052,MEBKDNAM,,persistent
IJIGFOAD_00784,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_01052,MEBKDNAM,,persistent
AHOIKHHK_00890,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_01052,MEBKDNAM,,persistent
FDKLAMFJ_00934,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_01052,MEBKDNAM,,persistent
HLMLLCKC_01803,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_01052,MEBKDNAM,,persistent
MEBKDNAM_01052,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_01052,MEBKDNAM,,persistent
NCBEONCI_01041,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_01052,MEBKDNAM,,persistent
FLBMOKII_01160,Geobacillus_thermodenitrificans_T12,MEBKDNAM_01052,MEBKDNAM,,persistent
KGENGAEB_00420,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_01276,MEBKDNAM,,persistent
IJIGFOAD_00562,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_01276,MEBKDNAM,,persistent
AHOIKHHK_01243,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_01276,MEBKDNAM,,persistent
FDKLAMFJ_00703,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_01276,MEBKDNAM,,persistent
HLMLLCKC_03033,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_01276,MEBKDNAM,,persistent
MEBKDNAM_01276,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_01276,MEBKDNAM,,persistent
NCBEONCI_00819,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_01276,MEBKDNAM,,persistent
FLBMOKII_01382,Geobacillus_thermodenitrificans_T12,MEBKDNAM_01276,MEBKDNAM,,persistent
KGENGAEB_01217,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_01373,MEBKDNAM,,persistent
IJIGFOAD_00466,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_01373,MEBKDNAM,,persistent
AHOIKHHK_01113,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_01373,MEBKDNAM,,persistent
FDKLAMFJ_00591,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_01373,MEBKDNAM,,persistent
HLMLLCKC_01150,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_01373,MEBKDNAM,,persistent
MEBKDNAM_01373,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_01373,MEBKDNAM,,persistent
NCBEONCI_01916,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_01373,MEBKDNAM,,persistent
FLBMOKII_01481,Geobacillus_thermodenitrificans_T12,MEBKDNAM_01373,MEBKDNAM,,persistent
KGENGAEB_01086,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_01501,MEBKDNAM,,persistent
IJIGFOAD_00335,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_01501,MEBKDNAM,,persistent
AHOIKHHK_01561,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_01501,MEBKDNAM,,persistent
FDKLAMFJ_00457,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_01501,MEBKDNAM,,persistent
HLMLLCKC_01020,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_01501,MEBKDNAM,,persistent
MEBKDNAM_01501,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_01501,MEBKDNAM,,persistent
NCBEONCI_02069,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_01501,MEBKDNAM,,persistent
FLBMOKII_01615,Geobacillus_thermodenitrificans_T12,MEBKDNAM_01501,MEBKDNAM,,persistent
KGENGAEB_01022,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,MEBKDNAM_01565,MEBKDNAM,,persistent
IJIGFOAD_00271,Geobacillus_thermodenitrificans_KCTC3902,MEBKDNAM_01565,MEBKDNAM,,persistent
AHOIKHHK_01626,Geobacillus_thermodenitrificans_K1041,MEBKDNAM_01565,MEBKDNAM,,persistent
FDKLAMFJ_00392,Geobacillus_thermodenitrificans_ID-1,MEBKDNAM_01565,MEBKDNAM,,persistent
HLMLLCKC_00955,Geobacillus_thermodenitrificans_OS27,MEBKDNAM_01565,MEBKDNAM,,persistent
MEBKDNAM_01565,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_01565,MEBKDNAM,,persistent
NCBEONCI_02134,Geobacillus_thermodenitrificans_JSC_T9a,MEBKDNAM_01565,MEBKDNAM,,persistent
FLBMOKII_01680,Geobacillus_thermodenitrificans_T12,MEBKDNAM_01565,MEBKDNAM,,persistent
MEBKDNAM_01664,Geobacillus_thermodenitrificans_NG80-2,MEBKDNAM_01664,MEBKDNAM,,cloud
KGENGAEB_00766,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_00766,KGENGAEB,,persistent
IJIGFOAD_02743,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_00766,KGENGAEB,,persistent
AHOIKHHK_00012,Geobacillus_thermodenitrificans_K1041,KGENGAEB_00766,KGENGAEB,,persistent
FDKLAMFJ_03023,Geobacillus_thermodenitrificans_ID-1,KGENGAEB_00766,KGENGAEB,,persistent
HLMLLCKC_02248,Geobacillus_thermodenitrificans_OS27,KGENGAEB_00766,KGENGAEB,,persistent
MEBKDNAM_02631,Geobacillus_thermodenitrificans_NG80-2,KGENGAEB_00766,KGENGAEB,,persistent
NCBEONCI_00459,Geobacillus_thermodenitrificans_JSC_T9a,KGENGAEB_00766,KGENGAEB,,persistent
FLBMOKII_02700,Geobacillus_thermodenitrificans_T12,KGENGAEB_00766,KGENGAEB,,persistent
KGENGAEB_00798,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,KGENGAEB_00798,KGENGAEB,,persistent
IJIGFOAD_02775,Geobacillus_thermodenitrificans_KCTC3902,KGENGAEB_00798,KGENGAEB,,persistent
AHOIKHHK_02598,Geobacillus_thermodenitrificans_K1041,KGENGAEB_00798,KGENGAEB,,persistent
FDKLAMFJ_03055,Geobacillus_thermodenitrificans_ID-1,KGENGAEB_00798,KGENGAEB,,persistent
HLMLLCKC_02217,Geobacillus_thermodenitrificans_OS27,KGENGAEB_00798,KGENGAEB,,persistent
MEBKDNAM_02600,Geobacillus_thermodenitrificans_NG80-2,KGENGAEB_00798,KGENGAEB,,persistent
NCBEONCI_00428,Geobacillus_thermodenitrificans_JSC_T9a,KGENGAEB_00798,KGENGAEB,,persistent
