Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition
AHOIKHHK_00998,Geobacillus_thermodenitrificans_K1041,HLMLLCKC_02574,HLMLLCKC,Q07908,persistent
FDKLAMFJ_01259,Geobacillus_thermodenitrificans_ID-1,HLMLLCKC_02574,HLMLLCKC,Q07908,persistent
HLMLLCKC_02574,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02574,HLMLLCKC,Q07908,persistent
MEBKDNAM_00743,Geobacillus_thermodenitrificans_NG80-2,HLMLLCKC_02574,HLMLLCKC,Q07908,persistent
NCBEONCI_01314,Geobacillus_thermodenitrificans_JSC_T9a,HLMLLCKC_02574,HLMLLCKC,Q07908,persistent
FLBMOKII_00833,Geobacillus_thermodenitrificans_T12,HLMLLCKC_02574,HLMLLCKC,Q07908,persistent
HLMLLCKC_02606,Geobacillus_thermodenitrificans_OS27,HLMLLCKC_02606,HLMLLCKC,nan,cloud
KGENGAEB_01136,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02270,AHOIKHHK,O31539,persistent
IJIGFOAD_00385,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02270,AHOIKHHK,O31539,persistent
AHOIKHHK_02270,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02270,AHOIKHHK,O31539,persistent
FDKLAMFJ_00507,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02270,AHOIKHHK,O31539,persistent
HLMLLCKC_01069,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02270,AHOIKHHK,O31539,persistent
MEBKDNAM_01451,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02270,AHOIKHHK,O31539,persistent
NCBEONCI_02019,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02270,AHOIKHHK,O31539,persistent
FLBMOKII_01563,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02270,AHOIKHHK,O31539,persistent
KGENGAEB_01900,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02334,AHOIKHHK,nan,persistent
IJIGFOAD_00029,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02334,AHOIKHHK,nan,persistent
IJIGFOAD_03539,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02334,AHOIKHHK,nan,persistent
AHOIKHHK_02334,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02334,AHOIKHHK,nan,persistent
FDKLAMFJ_00143,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02334,AHOIKHHK,nan,persistent
HLMLLCKC_00740,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02334,AHOIKHHK,nan,persistent
MEBKDNAM_01845,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02334,AHOIKHHK,nan,persistent
NCBEONCI_02422,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02334,AHOIKHHK,nan,persistent
FLBMOKII_01944,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02334,AHOIKHHK,nan,persistent
KGENGAEB_02429,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02430,AHOIKHHK,nan,persistent
IJIGFOAD_01427,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02430,AHOIKHHK,nan,persistent
AHOIKHHK_02430,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02430,AHOIKHHK,nan,persistent
FDKLAMFJ_01661,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02430,AHOIKHHK,nan,persistent
HLMLLCKC_02141,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02430,AHOIKHHK,nan,persistent
MEBKDNAM_00379,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02430,AHOIKHHK,nan,persistent
NCBEONCI_02690,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02430,AHOIKHHK,nan,persistent
FLBMOKII_00438,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02430,AHOIKHHK,nan,persistent
KGENGAEB_03127,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02462,AHOIKHHK,P67579,persistent
IJIGFOAD_01789,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02462,AHOIKHHK,P67579,persistent
AHOIKHHK_02462,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02462,AHOIKHHK,P67579,persistent
FDKLAMFJ_02031,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02462,AHOIKHHK,P67579,persistent
HLMLLCKC_01948,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02462,AHOIKHHK,P67579,persistent
MEBKDNAM_00037,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02462,AHOIKHHK,P67579,persistent
NCBEONCI_01653,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02462,AHOIKHHK,P67579,persistent
FLBMOKII_00039,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02462,AHOIKHHK,P67579,persistent
KGENGAEB_00870,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02526,AHOIKHHK,nan,persistent
IJIGFOAD_02847,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02526,AHOIKHHK,nan,persistent
AHOIKHHK_02526,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02526,AHOIKHHK,nan,persistent
FDKLAMFJ_03129,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02526,AHOIKHHK,nan,persistent
HLMLLCKC_01373,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02526,AHOIKHHK,nan,persistent
MEBKDNAM_02528,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02526,AHOIKHHK,nan,persistent
NCBEONCI_00356,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02526,AHOIKHHK,nan,persistent
FLBMOKII_02592,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02526,AHOIKHHK,nan,persistent
KGENGAEB_00838,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02558,AHOIKHHK,Q5KWZ6,persistent
IJIGFOAD_02815,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02558,AHOIKHHK,Q5KWZ6,persistent
AHOIKHHK_02558,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02558,AHOIKHHK,Q5KWZ6,persistent
FDKLAMFJ_03097,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02558,AHOIKHHK,Q5KWZ6,persistent
HLMLLCKC_02177,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02558,AHOIKHHK,Q5KWZ6,persistent
MEBKDNAM_02560,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02558,AHOIKHHK,Q5KWZ6,persistent
NCBEONCI_00388,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02558,AHOIKHHK,Q5KWZ6,persistent
FLBMOKII_02626,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02558,AHOIKHHK,Q5KWZ6,persistent
KGENGAEB_00806,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02590,AHOIKHHK,O05393,persistent
IJIGFOAD_02783,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02590,AHOIKHHK,O05393,persistent
AHOIKHHK_02590,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02590,AHOIKHHK,O05393,persistent
FDKLAMFJ_03063,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02590,AHOIKHHK,O05393,persistent
HLMLLCKC_02209,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02590,AHOIKHHK,O05393,persistent
MEBKDNAM_02592,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02590,AHOIKHHK,O05393,persistent
NCBEONCI_00420,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02590,AHOIKHHK,O05393,persistent
FLBMOKII_02658,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02590,AHOIKHHK,O05393,persistent
AHOIKHHK_02622,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02622,AHOIKHHK,nan,shell
FDKLAMFJ_02830,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02622,AHOIKHHK,nan,shell
HLMLLCKC_00006,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02622,AHOIKHHK,nan,shell
FLBMOKII_02891,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02622,AHOIKHHK,nan,shell
KGENGAEB_02119,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02705,AHOIKHHK,P16326,persistent
IJIGFOAD_02170,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02705,AHOIKHHK,P16326,persistent
AHOIKHHK_02705,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02705,AHOIKHHK,P16326,persistent
FDKLAMFJ_02446,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02705,AHOIKHHK,P16326,persistent
HLMLLCKC_03350,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02705,AHOIKHHK,P16326,persistent
MEBKDNAM_03211,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02705,AHOIKHHK,P16326,persistent
NCBEONCI_03190,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02705,AHOIKHHK,P16326,persistent
FLBMOKII_03244,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02705,AHOIKHHK,P16326,persistent
KGENGAEB_00261,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02834,AHOIKHHK,P23374,persistent
IJIGFOAD_00721,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02834,AHOIKHHK,P23374,persistent
AHOIKHHK_02834,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02834,AHOIKHHK,P23374,persistent
FDKLAMFJ_00861,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02834,AHOIKHHK,P23374,persistent
HLMLLCKC_01740,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02834,AHOIKHHK,P23374,persistent
MEBKDNAM_01115,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02834,AHOIKHHK,P23374,persistent
NCBEONCI_00978,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02834,AHOIKHHK,P23374,persistent
FLBMOKII_01224,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02834,AHOIKHHK,P23374,persistent
KGENGAEB_03275,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_02898,AHOIKHHK,nan,persistent
IJIGFOAD_01343,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_02898,AHOIKHHK,nan,persistent
AHOIKHHK_02898,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02898,AHOIKHHK,nan,persistent
FDKLAMFJ_01562,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02898,AHOIKHHK,nan,persistent
HLMLLCKC_02392,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_02898,AHOIKHHK,nan,persistent
MEBKDNAM_00464,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02898,AHOIKHHK,nan,persistent
NCBEONCI_01854,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_02898,AHOIKHHK,nan,persistent
FLBMOKII_00531,Geobacillus_thermodenitrificans_T12,AHOIKHHK_02898,AHOIKHHK,nan,persistent
AHOIKHHK_02934,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_02934,AHOIKHHK,nan,cloud
FDKLAMFJ_03482,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_02934,AHOIKHHK,nan,cloud
MEBKDNAM_02973,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_02934,AHOIKHHK,nan,cloud
KGENGAEB_02102,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_03005,AHOIKHHK,nan,persistent
IJIGFOAD_02187,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_03005,AHOIKHHK,nan,persistent
AHOIKHHK_03005,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_03005,AHOIKHHK,nan,persistent
FDKLAMFJ_02473,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_03005,AHOIKHHK,nan,persistent
HLMLLCKC_03330,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_03005,AHOIKHHK,nan,persistent
MEBKDNAM_03191,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_03005,AHOIKHHK,nan,persistent
NCBEONCI_03170,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_03005,AHOIKHHK,nan,persistent
FLBMOKII_03217,Geobacillus_thermodenitrificans_T12,AHOIKHHK_03005,AHOIKHHK,nan,persistent
KGENGAEB_02946,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,AHOIKHHK_03037,AHOIKHHK,nan,persistent
IJIGFOAD_01325,Geobacillus_thermodenitrificans_KCTC3902,AHOIKHHK_03037,AHOIKHHK,nan,persistent
AHOIKHHK_03037,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_03037,AHOIKHHK,nan,persistent
FDKLAMFJ_01537,Geobacillus_thermodenitrificans_ID-1,AHOIKHHK_03037,AHOIKHHK,nan,persistent
HLMLLCKC_01408,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_03037,AHOIKHHK,nan,persistent
MEBKDNAM_00482,Geobacillus_thermodenitrificans_NG80-2,AHOIKHHK_03037,AHOIKHHK,nan,persistent
NCBEONCI_01566,Geobacillus_thermodenitrificans_JSC_T9a,AHOIKHHK_03037,AHOIKHHK,nan,persistent
FLBMOKII_00556,Geobacillus_thermodenitrificans_T12,AHOIKHHK_03037,AHOIKHHK,nan,persistent
AHOIKHHK_03165,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_03165,AHOIKHHK,Q9L524,cloud
AHOIKHHK_03357,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_03357,AHOIKHHK,nan,cloud
AHOIKHHK_03485,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_03485,AHOIKHHK,nan,cloud
AHOIKHHK_03517,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_03517,AHOIKHHK,nan,cloud
AHOIKHHK_03582,Geobacillus_thermodenitrificans_K1041,AHOIKHHK_03582,AHOIKHHK,nan,shell
HLMLLCKC_03060,Geobacillus_thermodenitrificans_OS27,AHOIKHHK_03582,AHOIKHHK,nan,shell
FLBMOKII_00191,Geobacillus_thermodenitrificans_T12,AHOIKHHK_03582,AHOIKHHK,nan,shell
AHOIKHHK_03305,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00044,FDKLAMFJ,P0AEX7,shell
FDKLAMFJ_00044,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00044,FDKLAMFJ,P0AEX7,shell
HLMLLCKC_03396,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00044,FDKLAMFJ,P0AEX7,shell
KGENGAEB_01865,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00108,FDKLAMFJ,O50501,persistent
IJIGFOAD_03499,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00108,FDKLAMFJ,O50501,persistent
AHOIKHHK_01430,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00108,FDKLAMFJ,O50501,persistent
FDKLAMFJ_00108,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00108,FDKLAMFJ,O50501,persistent
MEBKDNAM_01880,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00108,FDKLAMFJ,O50501,persistent
NCBEONCI_02457,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00108,FDKLAMFJ,O50501,persistent
FLBMOKII_01980,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00108,FDKLAMFJ,O50501,persistent
KGENGAEB_01897,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
IJIGFOAD_00026,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
IJIGFOAD_03535,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
IJIGFOAD_03533,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
AHOIKHHK_02337,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
FDKLAMFJ_00140,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
HLMLLCKC_00743,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
MEBKDNAM_01848,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
NCBEONCI_02425,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
FLBMOKII_01947,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00140,FDKLAMFJ,O05507,persistent
KGENGAEB_01930,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00172,FDKLAMFJ,nan,persistent
IJIGFOAD_00059,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00172,FDKLAMFJ,nan,persistent
AHOIKHHK_02169,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00172,FDKLAMFJ,nan,persistent
FDKLAMFJ_00172,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00172,FDKLAMFJ,nan,persistent
HLMLLCKC_03098,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00172,FDKLAMFJ,nan,persistent
MEBKDNAM_01817,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00172,FDKLAMFJ,nan,persistent
NCBEONCI_02393,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00172,FDKLAMFJ,nan,persistent
FLBMOKII_01912,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00172,FDKLAMFJ,nan,persistent
AHOIKHHK_02205,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00205,FDKLAMFJ,O87697,shell
FDKLAMFJ_00205,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00205,FDKLAMFJ,O87697,shell
HLMLLCKC_03132,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00205,FDKLAMFJ,O87697,shell
MEBKDNAM_01784,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00205,FDKLAMFJ,O87697,shell
NCBEONCI_02357,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00205,FDKLAMFJ,O87697,shell
FLBMOKII_01879,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00205,FDKLAMFJ,O87697,shell
KGENGAEB_01979,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00237,FDKLAMFJ,P50726,persistent
IJIGFOAD_00108,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00237,FDKLAMFJ,P50726,persistent
AHOIKHHK_02234,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00237,FDKLAMFJ,P50726,persistent
FDKLAMFJ_00237,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00237,FDKLAMFJ,P50726,persistent
HLMLLCKC_03162,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00237,FDKLAMFJ,P50726,persistent
MEBKDNAM_01754,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00237,FDKLAMFJ,P50726,persistent
NCBEONCI_02327,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00237,FDKLAMFJ,P50726,persistent
FLBMOKII_01845,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00237,FDKLAMFJ,P50726,persistent
AHOIKHHK_01389,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00276,FDKLAMFJ,nan,shell
FDKLAMFJ_00276,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00276,FDKLAMFJ,nan,shell
HLMLLCKC_03206,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00276,FDKLAMFJ,nan,shell
MEBKDNAM_01696,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00276,FDKLAMFJ,nan,shell
NCBEONCI_02269,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00276,FDKLAMFJ,nan,shell
FLBMOKII_01805,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00276,FDKLAMFJ,nan,shell
KGENGAEB_00939,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00308,FDKLAMFJ,nan,persistent
IJIGFOAD_00187,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00308,FDKLAMFJ,nan,persistent
AHOIKHHK_01789,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00308,FDKLAMFJ,nan,persistent
FDKLAMFJ_00308,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00308,FDKLAMFJ,nan,persistent
HLMLLCKC_00871,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00308,FDKLAMFJ,nan,persistent
MEBKDNAM_01651,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00308,FDKLAMFJ,nan,persistent
NCBEONCI_02218,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00308,FDKLAMFJ,nan,persistent
FLBMOKII_01769,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00308,FDKLAMFJ,nan,persistent
AHOIKHHK_01678,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00340,FDKLAMFJ,nan,shell
FDKLAMFJ_00340,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00340,FDKLAMFJ,nan,shell
HLMLLCKC_00902,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00340,FDKLAMFJ,nan,shell
MEBKDNAM_01618,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00340,FDKLAMFJ,nan,shell
FLBMOKII_01733,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00340,FDKLAMFJ,nan,shell
KGENGAEB_01003,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00372,FDKLAMFJ,nan,persistent
IJIGFOAD_00251,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00372,FDKLAMFJ,nan,persistent
AHOIKHHK_01646,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00372,FDKLAMFJ,nan,persistent
FDKLAMFJ_00372,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00372,FDKLAMFJ,nan,persistent
HLMLLCKC_00935,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00372,FDKLAMFJ,nan,persistent
MEBKDNAM_01585,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00372,FDKLAMFJ,nan,persistent
NCBEONCI_02154,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00372,FDKLAMFJ,nan,persistent
FLBMOKII_01700,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00372,FDKLAMFJ,nan,persistent
KGENGAEB_01037,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00407,FDKLAMFJ,nan,persistent
IJIGFOAD_00286,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00407,FDKLAMFJ,nan,persistent
AHOIKHHK_01611,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00407,FDKLAMFJ,nan,persistent
FDKLAMFJ_00407,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00407,FDKLAMFJ,nan,persistent
HLMLLCKC_00970,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00407,FDKLAMFJ,nan,persistent
MEBKDNAM_01551,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00407,FDKLAMFJ,nan,persistent
NCBEONCI_02119,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00407,FDKLAMFJ,nan,persistent
FLBMOKII_01666,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00407,FDKLAMFJ,nan,persistent
KGENGAEB_01069,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00439,FDKLAMFJ,nan,persistent
IJIGFOAD_00318,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00439,FDKLAMFJ,nan,persistent
AHOIKHHK_01579,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00439,FDKLAMFJ,nan,persistent
FDKLAMFJ_00439,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00439,FDKLAMFJ,nan,persistent
HLMLLCKC_01002,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00439,FDKLAMFJ,nan,persistent
MEBKDNAM_01519,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00439,FDKLAMFJ,nan,persistent
NCBEONCI_02087,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00439,FDKLAMFJ,nan,persistent
FLBMOKII_01633,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00439,FDKLAMFJ,nan,persistent
KGENGAEB_01100,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00471,FDKLAMFJ,O31687,persistent
IJIGFOAD_00349,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00471,FDKLAMFJ,O31687,persistent
AHOIKHHK_01547,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00471,FDKLAMFJ,O31687,persistent
FDKLAMFJ_00471,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00471,FDKLAMFJ,O31687,persistent
HLMLLCKC_01034,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00471,FDKLAMFJ,O31687,persistent
MEBKDNAM_01487,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00471,FDKLAMFJ,O31687,persistent
NCBEONCI_02055,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00471,FDKLAMFJ,O31687,persistent
FLBMOKII_01601,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00471,FDKLAMFJ,O31687,persistent
KGENGAEB_01132,Geobacillus_thermodenitrificans_thermodenitrificans_DSM_465,FDKLAMFJ_00503,FDKLAMFJ,P30147,persistent
IJIGFOAD_00381,Geobacillus_thermodenitrificans_KCTC3902,FDKLAMFJ_00503,FDKLAMFJ,P30147,persistent
AHOIKHHK_01515,Geobacillus_thermodenitrificans_K1041,FDKLAMFJ_00503,FDKLAMFJ,P30147,persistent
FDKLAMFJ_00503,Geobacillus_thermodenitrificans_ID-1,FDKLAMFJ_00503,FDKLAMFJ,P30147,persistent
HLMLLCKC_01065,Geobacillus_thermodenitrificans_OS27,FDKLAMFJ_00503,FDKLAMFJ,P30147,persistent
MEBKDNAM_01455,Geobacillus_thermodenitrificans_NG80-2,FDKLAMFJ_00503,FDKLAMFJ,P30147,persistent
NCBEONCI_02023,Geobacillus_thermodenitrificans_JSC_T9a,FDKLAMFJ_00503,FDKLAMFJ,P30147,persistent
FLBMOKII_01567,Geobacillus_thermodenitrificans_T12,FDKLAMFJ_00503,FDKLAMFJ,P30147,persistent
