locus_tag	ftype	length_bp	gene	EC_number	COG	product
KGENGAEB_01654	CDS	378				hypothetical protein
KGENGAEB_01655	CDS	432	ywiB		COG4506	putative beta-barrel protein YwiB
KGENGAEB_01656	CDS	1674	argS	6.1.1.19		Arginine--tRNA ligase
KGENGAEB_01657	CDS	168				hypothetical protein
KGENGAEB_01658	CDS	1191	clsB		COG1502	Minor cardiolipin synthase ClsB
KGENGAEB_01659	CDS	2097	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
KGENGAEB_01660	CDS	1179	mmgA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
KGENGAEB_01661	CDS	852	mmgB_1	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
KGENGAEB_01662	CDS	1143	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KGENGAEB_01663	CDS	1143	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
KGENGAEB_01664	CDS	633				hypothetical protein
KGENGAEB_01665	CDS	3258	icmF		COG1703	Fused isobutyryl-CoA mutase
KGENGAEB_01666	CDS	558	rpoE			DNA-directed RNA polymerase subunit delta
KGENGAEB_01667	CDS	1596	pyrG	6.3.4.2		CTP synthase
KGENGAEB_01668	CDS	522				hypothetical protein
KGENGAEB_01669	CDS	363	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
KGENGAEB_01670	CDS	864	fbaA_1	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
KGENGAEB_01671	CDS	642	tal	2.2.1.2	COG0176	Transaldolase
KGENGAEB_01672	CDS	1287	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
KGENGAEB_01673	CDS	963	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
KGENGAEB_01674	CDS	1275	rho	3.6.4.-	COG1158	Transcription termination factor Rho
KGENGAEB_01675	CDS	201	rpmE		COG0254	50S ribosomal protein L31
KGENGAEB_01676	CDS	624	tdk	2.7.1.21	COG1435	Thymidine kinase
KGENGAEB_01677	CDS	441				hypothetical protein
KGENGAEB_01678	CDS	1077	prfA		COG0216	Peptide chain release factor 1
KGENGAEB_01679	CDS	867	prmC	2.1.1.297		Release factor glutamine methyltransferase
KGENGAEB_01680	CDS	939				hypothetical protein
KGENGAEB_01681	CDS	1038	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
KGENGAEB_01682	CDS	552	mntP		COG1971	putative manganese efflux pump MntP
KGENGAEB_01683	CDS	447	ywle	3.9.1.2		Protein-arginine-phosphatase
KGENGAEB_01684	CDS	1290	mcpB		COG0840	Methyl-accepting chemotaxis protein McpB
KGENGAEB_01685	CDS	447	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
KGENGAEB_01686	CDS	579				hypothetical protein
KGENGAEB_01687	CDS	1239	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
KGENGAEB_01688	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
KGENGAEB_01689	CDS	219				hypothetical protein
KGENGAEB_01690	CDS	369				hypothetical protein
KGENGAEB_01691	CDS	714	atpB			ATP synthase subunit a
KGENGAEB_01692	CDS	213	atpE			ATP synthase subunit c
KGENGAEB_01693	CDS	543	atpF			ATP synthase subunit b
KGENGAEB_01694	CDS	537	atpH			ATP synthase subunit delta
KGENGAEB_01695	CDS	1518	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
KGENGAEB_01696	CDS	858	atpG		COG0224	ATP synthase gamma chain
KGENGAEB_01697	CDS	1422	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
KGENGAEB_01698	CDS	402	atpC		COG0355	ATP synthase epsilon chain
KGENGAEB_01699	CDS	369	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
KGENGAEB_01700	CDS	513	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
KGENGAEB_01701	CDS	1650	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
KGENGAEB_01702	CDS	1101	ndhH	7.1.1.-	COG0649	NAD(P)H-quinone oxidoreductase subunit H
KGENGAEB_01703	CDS	999	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
KGENGAEB_01704	CDS	420	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
KGENGAEB_01705	CDS	522	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
KGENGAEB_01706	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
KGENGAEB_01707	CDS	1854	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
KGENGAEB_01708	CDS	1572	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
KGENGAEB_01709	CDS	1494	ndhB	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
KGENGAEB_01710	CDS	243				hypothetical protein
KGENGAEB_01711	CDS	741	ywmB			putative protein YwmB
KGENGAEB_01712	CDS	1305	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
KGENGAEB_01713	CDS	1029				hypothetical protein
KGENGAEB_01714	CDS	894				hypothetical protein
KGENGAEB_01715	CDS	450	lrpC		COG1522	HTH-type transcriptional regulator LrpC
KGENGAEB_01716	CDS	933	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
KGENGAEB_01717	CDS	906	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
KGENGAEB_01718	CDS	1560	gsiB		COG0747	Glutathione-binding protein GsiB
KGENGAEB_01719	CDS	1005	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
KGENGAEB_01720	CDS	978	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
KGENGAEB_01721	CDS	1605	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
KGENGAEB_01722	CDS	630	chrA			Chromate transport protein
KGENGAEB_01723	CDS	534				hypothetical protein
KGENGAEB_01724	CDS	510				hypothetical protein
KGENGAEB_01725	CDS	264	spoIIID			Stage III sporulation protein D
KGENGAEB_01726	CDS	1002	mbl		COG1077	Cell shape-determining protein Mbl
KGENGAEB_01727	CDS	888	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
KGENGAEB_01728	CDS	822	flgG_3		COG4786	Flagellar basal-body rod protein FlgG
KGENGAEB_01729	CDS	360				hypothetical protein
KGENGAEB_01730	CDS	438	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
KGENGAEB_01731	CDS	387				hypothetical protein
KGENGAEB_01732	CDS	744	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
KGENGAEB_01733	CDS	699	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
KGENGAEB_01734	CDS	786				hypothetical protein
KGENGAEB_01735	CDS	939	tagU	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
KGENGAEB_01736	CDS	768	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
KGENGAEB_01737	CDS	882	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
KGENGAEB_01738	CDS	675	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
KGENGAEB_01739	CDS	1485	murJ_2			lipid II flippase MurJ
KGENGAEB_01740	CDS	1161	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
KGENGAEB_01741	CDS	1338	ywqF	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase YwqF
KGENGAEB_01742	CDS	144				hypothetical protein
KGENGAEB_01743	CDS	1287				hypothetical protein
KGENGAEB_01744	CDS	1092	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
KGENGAEB_01745	CDS	1134				hypothetical protein
KGENGAEB_01746	CDS	1374	rfbM	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase RfbM
KGENGAEB_01747	CDS	1758	pgcA_1	5.4.2.2		Phosphoglucomutase
KGENGAEB_01748	CDS	969	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
KGENGAEB_01749	CDS	834	dasC		COG0395	Diacetylchitobiose uptake system permease protein DasC
KGENGAEB_01750	CDS	963	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
KGENGAEB_01751	CDS	1329	lipO_1		COG1653	Lipoprotein LipO
KGENGAEB_01752	CDS	1182	aar	5.1.1.1	COG0626	L-alanine/L-glutamate racemase
KGENGAEB_01753	CDS	681	lutR_1		COG2186	HTH-type transcriptional regulator LutR
KGENGAEB_01754	CDS	453	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
KGENGAEB_01755	CDS	1287				hypothetical protein
KGENGAEB_01756	CDS	738	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
KGENGAEB_01757	CDS	840	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
KGENGAEB_01758	CDS	1737				hypothetical protein
KGENGAEB_01759	CDS	1542	rssB_1			Regulator of RpoS
KGENGAEB_01760	CDS	1440	gmuD_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
KGENGAEB_01761	CDS	903	bglK_1	2.7.1.85	COG1940	Beta-glucoside kinase
KGENGAEB_01762	CDS	1374	nagZ_2	3.2.1.52		Beta-hexosaminidase
KGENGAEB_01763	CDS	231				hypothetical protein
KGENGAEB_01764	CDS	336				hypothetical protein
KGENGAEB_01765	CDS	1092	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
KGENGAEB_01766	CDS	1035		1.1.1.301		D-arabitol-phosphate dehydrogenase
KGENGAEB_01767	CDS	1269	gatC_1		COG3775	PTS system galactitol-specific EIIC component
KGENGAEB_01768	CDS	285	gatB_1	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
KGENGAEB_01769	CDS	468				hypothetical protein
KGENGAEB_01770	CDS	2055				hypothetical protein
KGENGAEB_01771	CDS	1338	moaA_1			GTP 3',8-cyclase
KGENGAEB_01772	CDS	747	glvR_1		COG1737	HTH-type transcriptional regulator GlvR
KGENGAEB_01773	CDS	1941	mngA_2		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
KGENGAEB_01774	CDS	2664	mngB_2	3.2.1.-	COG0383	Mannosylglycerate hydrolase
KGENGAEB_01775	CDS	1698		2.4.1.352	COG0366	Glucosylglycerate phosphorylase
KGENGAEB_01776	CDS	426				hypothetical protein
KGENGAEB_01777	CDS	477				hypothetical protein
KGENGAEB_01778	CDS	345				hypothetical protein
KGENGAEB_01779	CDS	498	ykuD	2.-.-.-	COG1376	Putative L,D-transpeptidase YkuD
KGENGAEB_01780	CDS	477				hypothetical protein
KGENGAEB_01781	CDS	939				hypothetical protein
KGENGAEB_01782	CDS	1014	degA_1		COG1609	HTH-type transcriptional regulator DegA
KGENGAEB_01783	CDS	1326				hypothetical protein
KGENGAEB_01784	CDS	879	lacF_2			Lactose transport system permease protein LacF
KGENGAEB_01785	CDS	831	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
KGENGAEB_01786	CDS	948				hypothetical protein
KGENGAEB_01787	CDS	1065		2.4.1.281		4-O-beta-D-mannosyl-D-glucose phosphorylase
KGENGAEB_01788	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
KGENGAEB_01789	CDS	885	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
KGENGAEB_01790	CDS	378				hypothetical protein
KGENGAEB_01791	CDS	477			COG2110	putative protein
KGENGAEB_01792	CDS	972				hypothetical protein
KGENGAEB_01793	CDS	432				hypothetical protein
KGENGAEB_01794	CDS	1944	manR		COG1762	Transcriptional regulator ManR
KGENGAEB_01795	CDS	1392	manP_1		COG1299	PTS system mannose-specific EIIBCA component
KGENGAEB_01796	CDS	465	manP_2		COG1299	PTS system mannose-specific EIIBCA component
KGENGAEB_01797	CDS	459				hypothetical protein
KGENGAEB_01798	CDS	117				hypothetical protein
KGENGAEB_01799	CDS	2781				hypothetical protein
KGENGAEB_01800	CDS	1605				hypothetical protein
KGENGAEB_01801	CDS	2121				hypothetical protein
KGENGAEB_01802	CDS	1350				hypothetical protein
KGENGAEB_01803	CDS	1311	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
KGENGAEB_01804	CDS	1308				hypothetical protein
KGENGAEB_01805	CDS	1242	amaB	3.5.1.87		N-carbamoyl-L-amino acid hydrolase
KGENGAEB_01806	CDS	1185		3.5.1.47		N-acetyldiaminopimelate deacetylase
KGENGAEB_01807	CDS	201				hypothetical protein
KGENGAEB_01808	CDS	1473	yodF		COG0591	putative symporter YodF
KGENGAEB_01809	CDS	1008	ykfC	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
KGENGAEB_01810	CDS	1068	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
KGENGAEB_01811	CDS	1164				hypothetical protein
KGENGAEB_01812	CDS	345				hypothetical protein
KGENGAEB_01813	CDS	1365	dsdA	4.3.1.18	COG3048	D-serine dehydratase
KGENGAEB_01814	CDS	558	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
KGENGAEB_01815	CDS	651	kynB_2	3.5.1.9	COG1878	Kynurenine formamidase
KGENGAEB_01816	CDS	975	gbh	3.5.3.7		Guanidinobutyrase
KGENGAEB_01817	CDS	1395	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
KGENGAEB_01818	CDS	1338	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
KGENGAEB_01819	CDS	1488	putP_2		COG0591	High-affinity proline transporter PutP
KGENGAEB_01820	CDS	1425	gapN_2	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
KGENGAEB_01821	CDS	765		4.2.1.150	COG1024	Crotonyl-CoA hydratase
KGENGAEB_01822	CDS	1134	araR_1		COG1609	Arabinose metabolism transcriptional repressor
KGENGAEB_01823	CDS	1359				hypothetical protein
KGENGAEB_01824	CDS	936	lacF_3			Lactose transport system permease protein LacF
KGENGAEB_01825	CDS	825	sugB_1		COG0395	Trehalose transport system permease protein SugB
KGENGAEB_01826	CDS	3135				hypothetical protein
KGENGAEB_01827	CDS	1242	gltP_2		COG1301	Proton/glutamate-aspartate symporter
KGENGAEB_01828	CDS	1035	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
KGENGAEB_01829	CDS	990		1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
KGENGAEB_01830	CDS	1530	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
KGENGAEB_01831	CDS	990	rbsC_2		COG1172	Ribose import permease protein RbsC
KGENGAEB_01832	CDS	957	rbsB_1		COG1879	Ribose import binding protein RbsB
KGENGAEB_01833	CDS	1050	degA_2		COG1609	HTH-type transcriptional regulator DegA
KGENGAEB_01834	CDS	1023	iolG_2	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
KGENGAEB_01835	CDS	1920	iolD	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
KGENGAEB_01836	CDS	897	iolE	4.2.1.44	COG1082	Inosose dehydratase
KGENGAEB_01837	CDS	825	iolB	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
KGENGAEB_01838	CDS	1011	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
KGENGAEB_01839	CDS	1461	iolA_1	1.2.1.-	COG1012	Malonate-semialdehyde dehydrogenase
KGENGAEB_01840	CDS	888	fbaA_2	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
KGENGAEB_01841	CDS	183				hypothetical protein
KGENGAEB_01842	CDS	1002				hypothetical protein
KGENGAEB_01843	CDS	1788				hypothetical protein
KGENGAEB_01844	CDS	1203	rssB_2			Regulator of RpoS
KGENGAEB_01845	CDS	1077	chvE		COG4213	Multiple sugar-binding periplasmic receptor ChvE
KGENGAEB_01846	CDS	1542	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
KGENGAEB_01847	CDS	1224	xylH		COG4214	Xylose transport system permease protein XylH
KGENGAEB_01848	CDS	1095	araR_2		COG1609	Arabinose metabolism transcriptional repressor
KGENGAEB_01849	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
KGENGAEB_01850	CDS	1695	araB	2.7.1.16	COG1069	Ribulokinase
KGENGAEB_01851	CDS	1491	araA	5.3.1.4		L-arabinose isomerase
KGENGAEB_01852	CDS	1308	araN_2		COG1653	putative arabinose-binding protein
KGENGAEB_01853	CDS	933	araP		COG1175	L-arabinose transport system permease protein AraP
KGENGAEB_01854	CDS	846	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
KGENGAEB_01855	CDS	1509	abfA	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
KGENGAEB_01856	CDS	996	spnN	1.1.1.384		dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
KGENGAEB_01857	CDS	804	araL	3.1.3.23	COG0647	Sugar-phosphatase AraL
KGENGAEB_01858	CDS	1218	egsA	1.1.1.261	COG0371	Glycerol-1-phosphate dehydrogenase [NAD(P)+]
KGENGAEB_01859	CDS	234				hypothetical protein
KGENGAEB_01860	CDS	180				hypothetical protein
KGENGAEB_01861	CDS	1731				hypothetical protein
KGENGAEB_01862	CDS	792			COG4753	putative response regulatory protein
KGENGAEB_01863	CDS	1323				hypothetical protein
KGENGAEB_01864	CDS	870	ngcF_1		COG1175	Diacetylchitobiose uptake system permease protein NgcF
KGENGAEB_01865	CDS	867	ngcG_2		COG0395	Diacetylchitobiose uptake system permease protein NgcG
KGENGAEB_01866	CDS	1050	mro	5.1.3.3	COG2017	Aldose 1-epimerase
KGENGAEB_01867	CDS	627		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
KGENGAEB_01868	CDS	2124	xylA_1	3.2.1.37		Beta-xylosidase
KGENGAEB_01869	CDS	777	xynA_1	3.2.1.8		Endo-1,4-beta-xylanase
KGENGAEB_01870	CDS	261	xynA_2	3.2.1.8		Endo-1,4-beta-xylanase
KGENGAEB_01871	CDS	1644	lipO_2		COG1653	Lipoprotein LipO
KGENGAEB_01872	CDS	951	yteP		COG4209	putative multiple-sugar transport system permease YteP
KGENGAEB_01873	CDS	891	ycjP		COG0395	Inner membrane ABC transporter permease protein YcjP
KGENGAEB_01874	CDS	2055	aguA	3.2.1.131		Xylan alpha-(1->2)-glucuronosidase
KGENGAEB_01875	CDS	1521	xynB_1	3.2.1.37		Beta-xylosidase
KGENGAEB_01876	CDS	954	kdgK_2	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
KGENGAEB_01877	CDS	651	kdgA_1		COG0800	KHG/KDPG aldolase
KGENGAEB_01878	CDS	699	rspR		COG1802	HTH-type transcriptional repressor RspR
KGENGAEB_01879	CDS	1404	uxaC	5.3.1.12	COG1904	Uronate isomerase
KGENGAEB_01880	CDS	1116	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
KGENGAEB_01881	CDS	846	uxuB	1.-.-.-	COG1028	putative oxidoreductase UxuB
KGENGAEB_01882	CDS	642	yesV		COG5578	putative protein YesV
KGENGAEB_01883	CDS	1224		3.2.1.8		Endo-1,4-beta-xylanase
KGENGAEB_01884	CDS	795				hypothetical protein
KGENGAEB_01885	CDS	663	axe2	3.1.1.72		Acetylxylan esterase
KGENGAEB_01886	CDS	1608	xynB_2	3.2.1.37	COG3507	Beta-xylosidase
KGENGAEB_01887	CDS	1338	xylA_2	5.3.1.5		Xylose isomerase
KGENGAEB_01888	CDS	1500	xylB_1	2.7.1.17	COG1070	Xylulose kinase
KGENGAEB_01889	CDS	1035	pnoA	1.13.12.-		Nitronate monooxygenase
KGENGAEB_01890	CDS	1188	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
KGENGAEB_01891	CDS	402				hypothetical protein
KGENGAEB_01892	CDS	135				hypothetical protein
KGENGAEB_01893	CDS	216				hypothetical protein
KGENGAEB_01894	CDS	300	tnrA		COG0789	HTH-type transcriptional regulator TnrA
KGENGAEB_01895	CDS	312	gmuB	2.7.1.205	COG1440	PTS system oligo-beta-mannoside-specific EIIB component
KGENGAEB_01896	CDS	333	gmuA		COG1447	PTS system oligo-beta-mannoside-specific EIIA component
KGENGAEB_01897	CDS	1320	gmuC		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
KGENGAEB_01898	CDS	1413	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
KGENGAEB_01899	CDS	717	gmuR		COG2188	HTH-type transcriptional regulator GmuR
KGENGAEB_01900	CDS	1131	ugtP_1	2.4.1.315		Processive diacylglycerol beta-glucosyltransferase
KGENGAEB_01901	CDS	576				hypothetical protein
KGENGAEB_01902	CDS	855				hypothetical protein
KGENGAEB_01903	CDS	927				hypothetical protein
KGENGAEB_01904	CDS	960	panS_1		COG0385	Pantothenate precursors transporter PanS
KGENGAEB_01905	CDS	222				hypothetical protein
KGENGAEB_01906	CDS	1995	feoB_3		COG0370	Fe(2+) transporter FeoB
KGENGAEB_01907	CDS	165				hypothetical protein
KGENGAEB_01908	CDS	597				hypothetical protein
KGENGAEB_01909	CDS	93				hypothetical protein
KGENGAEB_01910	CDS	1827				hypothetical protein
KGENGAEB_01911	CDS	456				hypothetical protein
KGENGAEB_01912	CDS	1869	nosZ	1.7.2.4		Nitrous-oxide reductase
KGENGAEB_01913	CDS	567				hypothetical protein
KGENGAEB_01914	CDS	1302	nosD			putative ABC transporter binding protein NosD
KGENGAEB_01915	CDS	798				hypothetical protein
KGENGAEB_01916	CDS	669	bcrA_2			Bacitracin transport ATP-binding protein BcrA
KGENGAEB_01917	CDS	912				hypothetical protein
KGENGAEB_01918	CDS	753	glcR		COG1349	HTH-type transcriptional repressor GlcR
KGENGAEB_01919	CDS	912	lacC	2.7.1.144		Tagatose-6-phosphate kinase
KGENGAEB_01920	CDS	1872	fruA		COG1299	PTS system fructose-specific EIIABC component
KGENGAEB_01921	CDS	978				hypothetical protein
KGENGAEB_01922	CDS	402				hypothetical protein
KGENGAEB_01923	CDS	750	map_1	3.4.11.18	COG0024	Methionine aminopeptidase 1
KGENGAEB_01924	CDS	174				hypothetical protein
KGENGAEB_01925	CDS	756	kinE_2	2.7.13.3	COG2202	Sporulation kinase E
KGENGAEB_01926	CDS	597				hypothetical protein
KGENGAEB_01927	CDS	2367	prtV	3.4.24.-		Pre-pro-metalloprotease PrtV
KGENGAEB_01928	CDS	252				hypothetical protein
KGENGAEB_01929	CDS	795				hypothetical protein
KGENGAEB_01930	CDS	1011	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
KGENGAEB_01931	CDS	2295				hypothetical protein
KGENGAEB_01932	CDS	531	ytfE			Iron-sulfur cluster repair protein YtfE
KGENGAEB_01933	CDS	705	narX_1		COG2180	Nitrate reductase-like protein NarX
KGENGAEB_01934	CDS	576	narW		COG2180	putative nitrate reductase molybdenum cofactor assembly chaperone NarW
KGENGAEB_01935	CDS	1470	narH_1	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
KGENGAEB_01936	CDS	3687	narG_1	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
KGENGAEB_01937	CDS	504				hypothetical protein
KGENGAEB_01938	CDS	750		3.1.1.23		Thermostable monoacylglycerol lipase
KGENGAEB_01939	CDS	4161	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
KGENGAEB_01940	CDS	264				hypothetical protein
KGENGAEB_01941	CDS	750	yidC2		COG0706	Membrane protein insertase YidC 2
KGENGAEB_01942	CDS	552				hypothetical protein
KGENGAEB_01943	CDS	1473	pncB	6.3.4.21		Nicotinate phosphoribosyltransferase
KGENGAEB_01944	CDS	1851	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
KGENGAEB_01945	CDS	894	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
KGENGAEB_01946	CDS	2157	topB_2	5.6.2.1	COG0550	DNA topoisomerase 3
KGENGAEB_01947	CDS	873	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
KGENGAEB_01948	tRNA	73				tRNA-Gln(ttg)
KGENGAEB_01949	CDS	489	rraA	4.1.3.17	COG0684	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
KGENGAEB_01950	CDS	1365	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
KGENGAEB_01951	CDS	1503	cobQ		COG1492	Cobyric acid synthase
KGENGAEB_01952	CDS	1056	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
KGENGAEB_01953	CDS	252				hypothetical protein
KGENGAEB_01954	CDS	546	cobO	2.5.1.17		Corrinoid adenosyltransferase
KGENGAEB_01955	CDS	180				hypothetical protein
KGENGAEB_01956	CDS	96				hypothetical protein
KGENGAEB_01957	CDS	909	metAA	2.3.1.31		Homoserine O-acetyltransferase
KGENGAEB_01958	CDS	516				hypothetical protein
KGENGAEB_01959	CDS	477	bsaA_1			Glutathione peroxidase BsaA
KGENGAEB_01960	CDS	1152				hypothetical protein
KGENGAEB_01961	CDS	438				hypothetical protein
KGENGAEB_01962	CDS	132				hypothetical protein
KGENGAEB_01963	CDS	1185	dapL_1	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
KGENGAEB_01964	CDS	585				hypothetical protein
KGENGAEB_01965	CDS	705	zmp1	3.4.24.89		Pro-Pro endopeptidase
KGENGAEB_01966	CDS	855	thyA	2.1.1.45	COG0207	Thymidylate synthase
KGENGAEB_01967	CDS	486				IS1595 family transposase ISSsu9
KGENGAEB_01968	CDS	444				hypothetical protein
KGENGAEB_01969	CDS	1272	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
KGENGAEB_01970	CDS	252				hypothetical protein
KGENGAEB_01971	CDS	573	ypmQ_1		COG1999	SCO1 protein 
KGENGAEB_01972	CDS	774				hypothetical protein
KGENGAEB_01973	CDS	573				hypothetical protein
KGENGAEB_01974	CDS	1365	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
KGENGAEB_01975	CDS	594	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
KGENGAEB_01976	CDS	429	yhfA		COG1765	Protein YhfA
KGENGAEB_01977	CDS	1236	pepT_2	3.4.11.4	COG2195	Peptidase T
KGENGAEB_01978	CDS	1212	thrC_1	4.2.3.1	COG0498	Threonine synthase
KGENGAEB_01979	CDS	585	fmnP		COG3601	Riboflavin transporter FmnP
KGENGAEB_01980	CDS	618				hypothetical protein
KGENGAEB_01981	CDS	1671				hypothetical protein
KGENGAEB_01982	CDS	633	yjdF		COG3647	Inner membrane protein YjdF
KGENGAEB_01983	tRNA	75				tRNA-Val(gac)
KGENGAEB_01984	tRNA	74				tRNA-Ala(ggc)
KGENGAEB_01985	tRNA	86				tRNA-Leu(gag)
KGENGAEB_01986	tRNA	93				tRNA-Ser(cga)
KGENGAEB_01987	tRNA	75				tRNA-Thr(cgt)
KGENGAEB_01988	tRNA	84				tRNA-Tyr(gta)
KGENGAEB_01989	tRNA	74				tRNA-Ile(gat)
KGENGAEB_01990	CDS	849	yflN	3.-.-.-	COG0491	putative metallo-hydrolase YflN
KGENGAEB_01991	CDS	300				hypothetical protein
