locus_tag	ftype	length_bp	gene	EC_number	COG	product
FDKLAMFJ_02007	CDS	372	divIC		COG2919	Cell division protein DivIC
FDKLAMFJ_02008	CDS	633	yabQ			Spore protein YabQ
FDKLAMFJ_02009	CDS	306	yabP			Spore protein YabP
FDKLAMFJ_02010	CDS	282			COG1188	putative protein
FDKLAMFJ_02011	CDS	1461	hisE	3.6.1.31		Phosphoribosyl-ATP pyrophosphatase
FDKLAMFJ_02012	CDS	1557	murJ_1		COG2244	Lipid II flippase MurJ
FDKLAMFJ_02013	CDS	537	spoVT		COG2002	Stage V sporulation protein T
FDKLAMFJ_02014	CDS	3534	mfd	3.6.4.-		Transcription-repair-coupling factor
FDKLAMFJ_02015	CDS	231	fin			Anti-sigma-F factor Fin
FDKLAMFJ_02016	CDS	561	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
FDKLAMFJ_02017	CDS	633	ctc		COG1825	General stress protein CTC
FDKLAMFJ_02018	CDS	948	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
FDKLAMFJ_02019	CDS	1380	glmU			Bifunctional protein GlmU
FDKLAMFJ_02020	CDS	291	spoVG		COG2088	Putative septation protein SpoVG
FDKLAMFJ_02021	CDS	375	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
FDKLAMFJ_02022	CDS	822	purR_1		COG0503	Pur operon repressor
FDKLAMFJ_02023	CDS	873	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
FDKLAMFJ_02024	CDS	150				hypothetical protein
FDKLAMFJ_02025	CDS	258	veg		COG4466	Protein Veg
FDKLAMFJ_02026	CDS	900	yabG	3.4.-.-		Sporulation-specific protease YabG
FDKLAMFJ_02027	CDS	882	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
FDKLAMFJ_02028	CDS	540	rnmV_1	3.1.26.8	COG1658	Ribonuclease M5
FDKLAMFJ_02029	CDS	1233				hypothetical protein
FDKLAMFJ_02030	CDS	771	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
FDKLAMFJ_02031	CDS	1953	metG	6.1.1.10		Methionine--tRNA ligase
FDKLAMFJ_02032	CDS	102				hypothetical protein
FDKLAMFJ_02033	CDS	294	abrB		COG2002	Transition state regulatory protein AbrB
FDKLAMFJ_02034	CDS	906	rsmI	2.1.1.198		Ribosomal RNA small subunit methyltransferase I
FDKLAMFJ_02035	CDS	750	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
FDKLAMFJ_02036	CDS	363	yabA		COG4467	Initiation-control protein YabA
FDKLAMFJ_02037	CDS	828				hypothetical protein
FDKLAMFJ_02038	CDS	987				hypothetical protein
FDKLAMFJ_02039	CDS	678	tmk	2.7.4.9	COG0125	Thymidylate kinase
FDKLAMFJ_02040	CDS	1437	speA_2	4.1.1.19	COG1982	Arginine decarboxylase
FDKLAMFJ_02041	CDS	207	csfB			Anti-sigma-G factor Gin
FDKLAMFJ_02042	CDS	294				hypothetical protein
FDKLAMFJ_02043	tRNA	76				tRNA-Ala(tgc)
FDKLAMFJ_02044	tRNA	78				tRNA-Ile(gat)
FDKLAMFJ_02045	CDS	264	bofA			Sigma-K factor-processing regulatory protein BofA
FDKLAMFJ_02046	CDS	597	recR		COG0353	Recombination protein RecR
FDKLAMFJ_02047	CDS	327			COG0718	Nucleoid-associated protein
FDKLAMFJ_02048	CDS	1680	ruvB_1	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
FDKLAMFJ_02049	CDS	510	tadA_1	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
FDKLAMFJ_02050	CDS	1287	sleL_1	3.2.1.-	COG3858	Cortical fragment-lytic enzyme
FDKLAMFJ_02051	CDS	1275	serS	6.1.1.11		Serine--tRNA ligase
FDKLAMFJ_02052	CDS	588	pdxT	4.3.3.6	COG0311	Pyridoxal 5'-phosphate synthase subunit PdxT
FDKLAMFJ_02053	CDS	885	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
FDKLAMFJ_02054	CDS	1359	dacA	3.4.16.4		D-alanyl-D-alanine carboxypeptidase DacA
FDKLAMFJ_02055	CDS	1467	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
FDKLAMFJ_02056	CDS	987				hypothetical protein
FDKLAMFJ_02057	CDS	1569				IS1182 family transposase ISBce1
FDKLAMFJ_02058	CDS	294				hypothetical protein
FDKLAMFJ_02059	tRNA	76				tRNA-Ala(tgc)
FDKLAMFJ_02060	tRNA	78				tRNA-Ile(gat)
FDKLAMFJ_02061	CDS	1062				hypothetical protein
FDKLAMFJ_02062	CDS	2469	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
FDKLAMFJ_02063	CDS	1923	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
FDKLAMFJ_02064	CDS	1119	recF		COG1195	DNA replication and repair protein RecF
FDKLAMFJ_02065	CDS	222				hypothetical protein
FDKLAMFJ_02066	CDS	1137	dnaN		COG0592	Beta sliding clamp
FDKLAMFJ_02067	CDS	1353	dnaA		COG0593	Chromosomal replication initiator protein DnaA
FDKLAMFJ_02068	CDS	135	rpmH			50S ribosomal protein L34
FDKLAMFJ_02069	CDS	366	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
FDKLAMFJ_02070	CDS	765	misCA		COG0706	Membrane protein insertase MisCA
FDKLAMFJ_02071	CDS	657				hypothetical protein
FDKLAMFJ_02072	CDS	1389	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
FDKLAMFJ_02073	CDS	1890	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
FDKLAMFJ_02074	CDS	717	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
FDKLAMFJ_02075	CDS	846	noc		COG1475	Nucleoid occlusion protein
FDKLAMFJ_02076	CDS	762	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
FDKLAMFJ_02077	CDS	861	spo0J		COG1475	Stage 0 sporulation protein J
FDKLAMFJ_02078	CDS	702	ydfK		COG1811	putative membrane protein YdfK
FDKLAMFJ_02079	CDS	624				hypothetical protein
FDKLAMFJ_02080	CDS	912	mscS		COG0668	Small-conductance mechanosensitive channel
FDKLAMFJ_02081	CDS	198				hypothetical protein
FDKLAMFJ_02082	CDS	333				hypothetical protein
FDKLAMFJ_02083	CDS	492				hypothetical protein
FDKLAMFJ_02084	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
FDKLAMFJ_02085	CDS	288	rpsF		COG0360	30S ribosomal protein S6
FDKLAMFJ_02086	CDS	495	ssbA_1		COG0629	Single-stranded DNA-binding protein A
FDKLAMFJ_02087	CDS	237	rpsR			30S ribosomal protein S18
FDKLAMFJ_02088	CDS	927				hypothetical protein
FDKLAMFJ_02089	CDS	1977	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
FDKLAMFJ_02090	CDS	450	rplI			50S ribosomal protein L9
FDKLAMFJ_02091	CDS	1365	dnaC_1	3.6.4.12	COG0305	Replicative DNA helicase
FDKLAMFJ_02092	CDS	1287	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
FDKLAMFJ_02093	CDS	714	walR_2		COG0745	Transcriptional regulatory protein WalR
FDKLAMFJ_02094	CDS	1830	walK	2.7.13.3		Sensor histidine kinase WalK
FDKLAMFJ_02095	CDS	1329	yycH		COG4863	Two-component system WalR/WalK regulatory protein YycH
FDKLAMFJ_02096	CDS	783	yycI		COG4853	Two-component system WalR/WalK regulatory protein YycI
FDKLAMFJ_02097	CDS	795	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
FDKLAMFJ_02098	CDS	1242				hypothetical protein
FDKLAMFJ_02099	CDS	150				hypothetical protein
FDKLAMFJ_02100	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
FDKLAMFJ_02101	CDS	549	ywqN	1.-.-.-	COG0655	Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN
FDKLAMFJ_02102	CDS	705		3.5.1.104	COG0726	Peptidoglycan-N-acetylglucosamine deacetylase
FDKLAMFJ_02103	CDS	546				hypothetical protein
FDKLAMFJ_02104	CDS	420				hypothetical protein
FDKLAMFJ_02105	CDS	1239				hypothetical protein
FDKLAMFJ_02106	CDS	1155	garK	2.7.1.165	COG1929	Glycerate 2-kinase
FDKLAMFJ_02107	CDS	963	yvyI	5.3.1.8	COG1482	Putative mannose-6-phosphate isomerase YvyI
FDKLAMFJ_02108	CDS	1527	petC_1	7.1.1.6		Cytochrome b6-f complex iron-sulfur subunit
FDKLAMFJ_02109	CDS	1386				hypothetical protein
FDKLAMFJ_02110	CDS	279				hypothetical protein
FDKLAMFJ_02111	CDS	1389	yifK		COG1113	putative transport protein YifK
FDKLAMFJ_02112	CDS	738	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
FDKLAMFJ_02113	CDS	942	qoxA	1.10.3.-	COG1622	Quinol oxidase subunit 2
FDKLAMFJ_02114	CDS	1947	qoxB	1.10.3.-		Quinol oxidase subunit 1
FDKLAMFJ_02115	CDS	615	qoxC	1.10.3.-		Quinol oxidase subunit 3
FDKLAMFJ_02116	CDS	300	qoxD	1.10.3.-		Quinol oxidase subunit 4
FDKLAMFJ_02117	CDS	723	glnQ			Glutamine transport ATP-binding protein GlnQ
FDKLAMFJ_02118	CDS	657	yecS		COG0765	L-cystine transport system permease protein YecS
FDKLAMFJ_02119	CDS	822	glnH		COG0834	Glutamine-binding periplasmic protein
FDKLAMFJ_02120	CDS	1458	putP_1		COG0591	High-affinity proline transporter PutP
FDKLAMFJ_02121	CDS	441				hypothetical protein
FDKLAMFJ_02122	CDS	816	pdxK	2.7.1.35	COG0351	Pyridoxine kinase
FDKLAMFJ_02123	CDS	1134	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
FDKLAMFJ_02124	CDS	1236	putR			Proline-responsive transcriptional activator PutR
FDKLAMFJ_02125	CDS	1062	dmlA	1.1.1.83	COG0473	D-malate dehydrogenase [decarboxylating]
FDKLAMFJ_02126	CDS	495	crr			PTS system glucose-specific EIIA component
FDKLAMFJ_02127	CDS	1197	naiP			Putative niacin/nicotinamide transporter NaiP
FDKLAMFJ_02128	CDS	852				hypothetical protein
FDKLAMFJ_02129	CDS	1383	glyQS	6.1.1.14		Glycine--tRNA ligase
FDKLAMFJ_02130	CDS	150				hypothetical protein
FDKLAMFJ_02131	CDS	636	azoR2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 2
FDKLAMFJ_02132	CDS	1908				hypothetical protein
FDKLAMFJ_02133	CDS	771	sigB		COG1191	RNA polymerase sigma-B factor
FDKLAMFJ_02134	CDS	489	rsbW_2	2.7.11.1	COG2172	Serine-protein kinase RsbW
FDKLAMFJ_02135	CDS	351				hypothetical protein
FDKLAMFJ_02136	CDS	690	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
FDKLAMFJ_02137	CDS	300	ywdI			putative protein YwdI
FDKLAMFJ_02138	CDS	246				hypothetical protein
FDKLAMFJ_02139	CDS	372				hypothetical protein
FDKLAMFJ_02140	CDS	903	menA_1	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
FDKLAMFJ_02141	CDS	501				hypothetical protein
FDKLAMFJ_02142	CDS	573				hypothetical protein
FDKLAMFJ_02143	CDS	429	cwlJ		COG3773	Cell wall hydrolase CwlJ
FDKLAMFJ_02144	CDS	747		1.11.1.-	COG3253	Putative heme-dependent peroxidase
FDKLAMFJ_02145	CDS	975	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
FDKLAMFJ_02146	CDS	861	lipL	2.3.1.204	COG0095	Octanoyl-[GcvH]:protein N-octanoyltransferase
FDKLAMFJ_02147	CDS	654	rsfA_1			Prespore-specific transcriptional regulator RsfA
FDKLAMFJ_02148	CDS	228				hypothetical protein
FDKLAMFJ_02149	CDS	1299				hypothetical protein
FDKLAMFJ_02150	CDS	519				hypothetical protein
FDKLAMFJ_02151	CDS	1302	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
FDKLAMFJ_02152	CDS	189	ywhB	5.3.2.6	COG1942	2-hydroxymuconate tautomerase
FDKLAMFJ_02153	CDS	669				hypothetical protein
FDKLAMFJ_02154	CDS	516				hypothetical protein
FDKLAMFJ_02155	CDS	2046	pbpG		COG0744	Penicillin-binding protein 2D
FDKLAMFJ_02156	CDS	828	speE_2	2.5.1.16	COG0421	Polyamine aminopropyltransferase
FDKLAMFJ_02157	CDS	876	speB	3.5.3.11	COG0010	Agmatinase
FDKLAMFJ_02158	CDS	378				hypothetical protein
FDKLAMFJ_02159	CDS	432	ywiB		COG4506	putative beta-barrel protein YwiB
FDKLAMFJ_02160	CDS	1674	argS	6.1.1.19		Arginine--tRNA ligase
FDKLAMFJ_02161	CDS	168				hypothetical protein
FDKLAMFJ_02162	CDS	1191	clsB		COG1502	Minor cardiolipin synthase ClsB
FDKLAMFJ_02163	CDS	2097	fadF	1.-.-.-	COG0247	putative iron-sulfur-binding oxidoreductase FadF
FDKLAMFJ_02164	CDS	1179	mmgA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
FDKLAMFJ_02165	CDS	852	mmgB_1	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
FDKLAMFJ_02166	CDS	1143	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FDKLAMFJ_02167	CDS	1143	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
FDKLAMFJ_02168	CDS	633				hypothetical protein
FDKLAMFJ_02169	CDS	3258	icmF		COG1703	Fused isobutyryl-CoA mutase
FDKLAMFJ_02170	CDS	558	rpoE			DNA-directed RNA polymerase subunit delta
FDKLAMFJ_02171	CDS	1596	pyrG	6.3.4.2		CTP synthase
FDKLAMFJ_02172	CDS	522				hypothetical protein
FDKLAMFJ_02173	CDS	363	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
FDKLAMFJ_02174	CDS	864	fbaA_2	4.1.2.13	COG0191	putative fructose-bisphosphate aldolase
FDKLAMFJ_02175	CDS	642	tal	2.2.1.2	COG0176	Transaldolase
FDKLAMFJ_02176	CDS	1287	murAB	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 2
FDKLAMFJ_02177	CDS	963	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
FDKLAMFJ_02178	CDS	1275	rho	3.6.4.-	COG1158	Transcription termination factor Rho
FDKLAMFJ_02179	CDS	201	rpmE		COG0254	50S ribosomal protein L31
FDKLAMFJ_02180	CDS	624	tdk	2.7.1.21	COG1435	Thymidine kinase
FDKLAMFJ_02181	CDS	441				hypothetical protein
FDKLAMFJ_02182	CDS	1077	prfA		COG0216	Peptide chain release factor 1
FDKLAMFJ_02183	CDS	867	prmC	2.1.1.297		Release factor glutamine methyltransferase
FDKLAMFJ_02184	CDS	939				hypothetical protein
FDKLAMFJ_02185	CDS	1038	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
FDKLAMFJ_02186	CDS	552	mntP		COG1971	putative manganese efflux pump MntP
FDKLAMFJ_02187	CDS	447	ywle	3.9.1.2		Protein-arginine-phosphatase
FDKLAMFJ_02188	CDS	1290	mcpB		COG0840	Methyl-accepting chemotaxis protein McpB
FDKLAMFJ_02189	CDS	447	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
FDKLAMFJ_02190	CDS	579				hypothetical protein
FDKLAMFJ_02191	CDS	1239	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
FDKLAMFJ_02192	CDS	630	upp	2.4.2.9		Uracil phosphoribosyltransferase
FDKLAMFJ_02193	CDS	219				hypothetical protein
FDKLAMFJ_02194	CDS	369				hypothetical protein
FDKLAMFJ_02195	CDS	711	atpB			ATP synthase subunit a
FDKLAMFJ_02196	CDS	213	atpE			ATP synthase subunit c
FDKLAMFJ_02197	CDS	543	atpF			ATP synthase subunit b
FDKLAMFJ_02198	CDS	537	atpH			ATP synthase subunit delta
FDKLAMFJ_02199	CDS	1518	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
FDKLAMFJ_02200	CDS	858	atpG		COG0224	ATP synthase gamma chain
FDKLAMFJ_02201	CDS	1422	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
FDKLAMFJ_02202	CDS	402	atpC		COG0355	ATP synthase epsilon chain
FDKLAMFJ_02203	CDS	369	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
FDKLAMFJ_02204	CDS	513	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
FDKLAMFJ_02205	CDS	1545	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
FDKLAMFJ_02206	CDS	1101	ndhH	7.1.1.-	COG0649	NAD(P)H-quinone oxidoreductase subunit H
FDKLAMFJ_02207	CDS	999	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
FDKLAMFJ_02208	CDS	513	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
FDKLAMFJ_02209	CDS	522	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
FDKLAMFJ_02210	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
FDKLAMFJ_02211	CDS	1854	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
FDKLAMFJ_02212	CDS	1572	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
FDKLAMFJ_02213	CDS	1494	ndhB	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
FDKLAMFJ_02214	CDS	243				hypothetical protein
FDKLAMFJ_02215	CDS	756	ywmB			putative protein YwmB
FDKLAMFJ_02216	CDS	1305	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
FDKLAMFJ_02217	CDS	1029				hypothetical protein
FDKLAMFJ_02218	CDS	894				hypothetical protein
FDKLAMFJ_02219	CDS	450	lrpC		COG1522	HTH-type transcriptional regulator LrpC
FDKLAMFJ_02220	CDS	723	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
FDKLAMFJ_02221	CDS	978	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
FDKLAMFJ_02222	CDS	1605	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
FDKLAMFJ_02223	CDS	630				hypothetical protein
FDKLAMFJ_02224	CDS	534				hypothetical protein
FDKLAMFJ_02225	CDS	510				hypothetical protein
FDKLAMFJ_02226	CDS	264	spoIIID			Stage III sporulation protein D
FDKLAMFJ_02227	CDS	1002	mbl		COG1077	Cell shape-determining protein Mbl
FDKLAMFJ_02228	CDS	1038				hypothetical protein
FDKLAMFJ_02229	CDS	822	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
FDKLAMFJ_02230	CDS	360				hypothetical protein
FDKLAMFJ_02231	CDS	438	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
FDKLAMFJ_02232	CDS	387				hypothetical protein
FDKLAMFJ_02233	CDS	744	ywqC		COG3944	putative capsular polysaccharide biosynthesis protein YwqC
FDKLAMFJ_02234	CDS	729	yveL	2.7.10.2	COG0489	Putative tyrosine-protein kinase YveL
FDKLAMFJ_02235	CDS	786				hypothetical protein
FDKLAMFJ_02236	CDS	939	tagU	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
FDKLAMFJ_02237	CDS	768	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
FDKLAMFJ_02238	CDS	1371				hypothetical protein
FDKLAMFJ_02239	CDS	564				hypothetical protein
FDKLAMFJ_02240	CDS	576	smc_4			Chromosome partition protein Smc
FDKLAMFJ_02241	CDS	939	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
FDKLAMFJ_02242	CDS	1143			COG3385	IS4 family transposase IS5377
FDKLAMFJ_02243	CDS	747				hypothetical protein
FDKLAMFJ_02244	CDS	1275				hypothetical protein
FDKLAMFJ_02245	CDS	762				hypothetical protein
FDKLAMFJ_02246	CDS	804				hypothetical protein
FDKLAMFJ_02247	CDS	894	comM_1		COG0606	Competence protein ComM
FDKLAMFJ_02248	CDS	1110				IS200/IS605 family transposase IS1341
FDKLAMFJ_02249	CDS	324	comM_2		COG0606	Competence protein ComM
FDKLAMFJ_02250	CDS	183				hypothetical protein
FDKLAMFJ_02251	CDS	291				hypothetical protein
FDKLAMFJ_02252	CDS	396				hypothetical protein
FDKLAMFJ_02253	CDS	258				hypothetical protein
FDKLAMFJ_02254	CDS	453	argA	2.3.1.1	COG1246	Amino-acid acetyltransferase
FDKLAMFJ_02255	CDS	138				hypothetical protein
FDKLAMFJ_02256	CDS	1287				hypothetical protein
FDKLAMFJ_02257	CDS	963	rhaR_2			HTH-type transcriptional activator RhaR
FDKLAMFJ_02258	CDS	1440	gmuD_2	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
FDKLAMFJ_02259	CDS	351	bglK_2	2.7.1.85	COG1940	Beta-glucoside kinase
FDKLAMFJ_02260	CDS	1623				IS1634 family transposase ISDha15
FDKLAMFJ_02261	CDS	570	bglK_3	2.7.1.85	COG1940	Beta-glucoside kinase
FDKLAMFJ_02262	CDS	1383	nagZ_2	3.2.1.52		Beta-hexosaminidase
FDKLAMFJ_02263	CDS	300				hypothetical protein
FDKLAMFJ_02264	CDS	330				hypothetical protein
FDKLAMFJ_02265	CDS	996	pdxA2_1	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
FDKLAMFJ_02266	CDS	1293	dtnK	2.7.1.219	COG3395	D-threonate kinase
FDKLAMFJ_02267	CDS	990	kdgT			2-keto-3-deoxygluconate permease
FDKLAMFJ_02268	CDS	1782	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
FDKLAMFJ_02269	CDS	717	nagR_1		COG2188	HTH-type transcriptional repressor NagR
FDKLAMFJ_02270	CDS	1089				hypothetical protein
FDKLAMFJ_02271	CDS	1074	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
FDKLAMFJ_02272	CDS	921				hypothetical protein
FDKLAMFJ_02273	CDS	801	ydcV_2			Inner membrane ABC transporter permease protein YdcV
FDKLAMFJ_02274	CDS	312				hypothetical protein
FDKLAMFJ_02275	CDS	1089	hcnB	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
FDKLAMFJ_02276	CDS	324				hypothetical protein
FDKLAMFJ_02277	CDS	1074	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
FDKLAMFJ_02278	CDS	1233	idnT		COG2610	Gnt-II system L-idonate transporter
FDKLAMFJ_02279	CDS	1170				IS256 family transposase IS654
FDKLAMFJ_02280	CDS	1017	pdxA2_2	1.1.1.409	COG1995	D-erythronate 4-phosphate dehydrogenase
FDKLAMFJ_02281	CDS	1323	denK	2.7.1.220	COG3395	D-erythronate kinase
FDKLAMFJ_02282	CDS	762	ydjF		COG1349	putative HTH-type transcriptional regulator YdjF
FDKLAMFJ_02283	CDS	231				hypothetical protein
FDKLAMFJ_02284	CDS	1338	moaA_2			GTP 3',8-cyclase
FDKLAMFJ_02285	CDS	906				hypothetical protein
FDKLAMFJ_02286	CDS	609				IS1182 family transposase ISBpu1
FDKLAMFJ_02287	CDS	747	glvR_1		COG1737	HTH-type transcriptional regulator GlvR
FDKLAMFJ_02288	CDS	1941	mngA_2		COG1299	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component
FDKLAMFJ_02289	CDS	2664	mngB_2	3.2.1.-	COG0383	Mannosylglycerate hydrolase
FDKLAMFJ_02290	CDS	1698		2.4.1.352	COG0366	Glucosylglycerate phosphorylase
FDKLAMFJ_02291	CDS	501				hypothetical protein
FDKLAMFJ_02292	CDS	141				hypothetical protein
FDKLAMFJ_02293	CDS	108				hypothetical protein
FDKLAMFJ_02294	CDS	345				hypothetical protein
FDKLAMFJ_02295	CDS	498	ykuD	2.-.-.-	COG1376	Putative L,D-transpeptidase YkuD
FDKLAMFJ_02296	CDS	477				hypothetical protein
FDKLAMFJ_02297	CDS	939				hypothetical protein
FDKLAMFJ_02298	CDS	1014	degA_2		COG1609	HTH-type transcriptional regulator DegA
FDKLAMFJ_02299	CDS	1326				hypothetical protein
FDKLAMFJ_02300	CDS	879	lacF_3			Lactose transport system permease protein LacF
FDKLAMFJ_02301	CDS	831	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
FDKLAMFJ_02302	CDS	948				hypothetical protein
FDKLAMFJ_02303	CDS	1065		2.4.1.281		4-O-beta-D-mannosyl-D-glucose phosphorylase
FDKLAMFJ_02304	CDS	1404	ktrB		COG0168	Ktr system potassium uptake protein B
FDKLAMFJ_02305	CDS	885	gtaB_2	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
FDKLAMFJ_02306	CDS	378				hypothetical protein
FDKLAMFJ_02307	CDS	477			COG2110	putative protein
FDKLAMFJ_02308	CDS	972				hypothetical protein
FDKLAMFJ_02309	CDS	564				hypothetical protein
FDKLAMFJ_02310	CDS	117				hypothetical protein
FDKLAMFJ_02311	CDS	2781	rapA_3	3.6.4.-		RNA polymerase-associated protein RapA
FDKLAMFJ_02312	CDS	1608				hypothetical protein
FDKLAMFJ_02313	CDS	1287				hypothetical protein
FDKLAMFJ_02314	CDS	2196				hypothetical protein
FDKLAMFJ_02315	CDS	1320				hypothetical protein
FDKLAMFJ_02316	CDS	717				hypothetical protein
FDKLAMFJ_02317	CDS	2121				hypothetical protein
FDKLAMFJ_02318	CDS	1350				hypothetical protein
FDKLAMFJ_02319	CDS	234				hypothetical protein
FDKLAMFJ_02320	CDS	1311	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
FDKLAMFJ_02321	CDS	1308				hypothetical protein
FDKLAMFJ_02322	CDS	1242	amaB	3.5.1.87		N-carbamoyl-L-amino acid hydrolase
FDKLAMFJ_02323	CDS	1185		3.5.1.47		N-acetyldiaminopimelate deacetylase
FDKLAMFJ_02324	CDS	201				hypothetical protein
FDKLAMFJ_02325	CDS	1473	yodF		COG0591	putative symporter YodF
FDKLAMFJ_02326	CDS	1008	ykfC	3.4.14.13		Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
FDKLAMFJ_02327	CDS	1068	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
FDKLAMFJ_02328	CDS	1164				hypothetical protein
FDKLAMFJ_02329	CDS	345				hypothetical protein
FDKLAMFJ_02330	CDS	300				hypothetical protein
FDKLAMFJ_02331	CDS	489				hypothetical protein
FDKLAMFJ_02332	CDS	117				hypothetical protein
FDKLAMFJ_02333	CDS	990	ccpA_2		COG1609	Catabolite control protein A
FDKLAMFJ_02334	CDS	897	rbsK	2.7.1.15	COG0524	Ribokinase
FDKLAMFJ_02335	CDS	399	rbsD	5.4.99.62	COG1869	D-ribose pyranase
FDKLAMFJ_02336	CDS	1491	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
FDKLAMFJ_02337	CDS	945	rbsC_3		COG1172	Ribose import permease protein RbsC
FDKLAMFJ_02338	CDS	933	rbsB_2		COG1879	Ribose import binding protein RbsB
FDKLAMFJ_02339	CDS	627	kynB_2	3.5.1.9	COG1878	Kynurenine formamidase
